,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
1395,142,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.5,"Madison County, IN"
1396,84,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.5,"Morgan County, IN"
1397,72,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.1,"Morgan County, IN"
1398,9,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.2,"Ohio County, IN"
1399,6,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.5,"Ohio County, IN"
1400,85,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.3,"Floyd County, IN"
1401,72,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.9,"Floyd County, IN"
1402,35,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.1,"Randolph County, IN"
1403,28,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.4,"Randolph County, IN"
1404,371,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.0,"Allen County, IN"
1405,323,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.4,"Allen County, IN"
1406,35,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.9,"Ripley County, IN"
1407,25,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.5,"Ripley County, IN"
1408,539,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.3,"Lake County, IN"
1409,509,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.8,"Lake County, IN"
1410,63,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.0,"Dearborn County, IN"
1411,51,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.3,"Dearborn County, IN"
1412,147,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.5,"Johnson County, IN"
1413,137,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.8,"Johnson County, IN"
1414,29,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.0,"Franklin County, IN"
1415,24,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.1,"Franklin County, IN"
1416,25,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.7,"Perry County, IN"
1417,22,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.0,"Perry County, IN"
1418,19,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.6,"Newton County, IN"
1419,14,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.2,"Newton County, IN"
1420,282,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.3,"St. Joseph County, IN"
1421,275,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.1,"St. Joseph County, IN"
1422,37,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.8,"LaGrange County, IN"
1423,30,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.3,"LaGrange County, IN"
1424,35,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.0,"Daviess County, IN"
1425,33,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.8,"Daviess County, IN"
1426,38,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.0,"Jasper County, IN"
1427,32,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5,"Jasper County, IN"
1428,39,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.2,"Whitley County, IN"
1429,39,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.5,"Whitley County, IN"
1430,46,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.1,"Montgomery County, IN"
1431,37,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.6,"Montgomery County, IN"
1432,81,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.0,"Hancock County, IN"
1433,69,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.6,"Hancock County, IN"
1434,10,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.3,"Benton County, IN"
1435,8,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,115.5,"Benton County, IN"
1436,22,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.2,"Parke County, IN"
1437,14,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,110.9,"Parke County, IN"
1438,23,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.0,"Brown County, IN"
1439,16,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.5,"Brown County, IN"
1440,177,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.6,"Porter County, IN"
1441,163,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.2,"Porter County, IN"
1442,20,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.4,"Rush County, IN"
1443,19,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.7,"Rush County, IN"
1444,38,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.0,"Gibson County, IN"
1445,31,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.8,"Gibson County, IN"
1446,57,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.0,"Boone County, IN"
1447,56,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.7,"Boone County, IN"
1448,24,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.5,"Carroll County, IN"
1449,18,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.5,"Carroll County, IN"
1450,142,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.5,"Hendricks County, IN"
1451,126,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.9,"Hendricks County, IN"
1452,19,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.0,"Tipton County, IN"
1453,18,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.7,"Tipton County, IN"
1454,45,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.6,"Steuben County, IN"
1455,37,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.6,"Steuben County, IN"
1456,191,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.2,"Elkhart County, IN"
1457,170,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.6,"Elkhart County, IN"
1458,26,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.6,"Spencer County, IN"
1459,20,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.1,"Spencer County, IN"
1460,52,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.4,"Marshall County, IN"
1461,43,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.6,"Marshall County, IN"
1462,82,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.6,"Kosciusko County, IN"
1463,73,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.7,"Kosciusko County, IN"
1464,132,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.3,"Tippecanoe County, IN"
1465,121,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.7,"Tippecanoe County, IN"
1466,63,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.3,"Warrick County, IN"
1467,59,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.2,"Warrick County, IN"
1468,78,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.0,"Bartholomew County, IN"
1469,74,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.1,"Bartholomew County, IN"
1470,106,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.7,"Monroe County, IN"
1471,100,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.4,"Monroe County, IN"
1472,42,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,170.7,"Dubois County, IN"
1473,39,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.3,"Dubois County, IN"
1474,9,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,166.0,"Warren County, IN"
1475,8,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.3,"Warren County, IN"
1476,198,Indiana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.8,"Hamilton County, IN"
1477,184,Indiana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.4,"Hamilton County, IN"
1478,63,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,335.9,"Whitley County, KY"
1479,49,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,206.2,"Whitley County, KY"
1480,13,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,330.5,"Wolfe County, KY"
1481,13,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,246.4,"Wolfe County, KY"
1482,34,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,326.8,"Clay County, KY"
1483,29,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,223.1,"Clay County, KY"
1484,15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,325.5,"Nicholas County, KY"
1485,8,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.6,"Nicholas County, KY"
1486,24,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,317.7,"Breathitt County, KY"
1487,16,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.9,"Breathitt County, KY"
1488,32,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,315.9,"Hart County, KY"
1489,25,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,190.1,"Hart County, KY"
1490,20,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,304.5,"Powell County, KY"
1491,14,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,184.7,"Powell County, KY"
1492,27,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,304.2,"Lawrence County, KY"
1493,21,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,193.5,"Lawrence County, KY"
1494,49,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,302.2,"Perry County, KY"
1495,44,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,247.5,"Perry County, KY"
1496,22,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,298.5,"Bath County, KY"
1497,13,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.7,"Bath County, KY"
1498,22,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,298.5,"Union County, KY"
1499,16,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.2,"Union County, KY"
1500,48,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,297.8,"Harlan County, KY"
1501,40,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,199.6,"Harlan County, KY"
1502,20,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,297.7,"Monroe County, KY"
1503,15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,194.5,"Monroe County, KY"
1504,33,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,287.9,"Russell County, KY"
1505,23,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.0,"Russell County, KY"
1506,13,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,287.8,"Menifee County, KY"
1507,8,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.1,"Menifee County, KY"
1508,26,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,287.4,"Lewis County, KY"
1509,17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.4,"Lewis County, KY"
1510,12,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,283.6,"Lee County, KY"
1511,9,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.0,"Lee County, KY"
1512,21,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,281.6,"Magoffin County, KY"
1513,13,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.1,"Magoffin County, KY"
1514,27,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,281.4,"McCreary County, KY"
1515,20,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,182.1,"McCreary County, KY"
1516,17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,280.5,"Carroll County, KY"
1517,14,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,206.3,"Carroll County, KY"
1518,39,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,280.2,"Letcher County, KY"
1519,31,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.3,"Letcher County, KY"
1520,51,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,276.3,"Knox County, KY"
1521,44,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,204.2,"Knox County, KY"
1522,24,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,275.1,"Estill County, KY"
1523,19,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.3,"Estill County, KY"
1524,18,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,274.2,"Leslie County, KY"
1525,16,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,216.9,"Leslie County, KY"
1526,21,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,273.5,"Morgan County, KY"
1527,15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,180.9,"Morgan County, KY"
1528,9,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,273.4,"Carlisle County, KY"
1529,7,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.5,"Carlisle County, KY"
1530,45,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,272.9,"Bell County, KY"
1531,41,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,198.8,"Bell County, KY"
1532,26,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,272.0,"Casey County, KY"
1533,17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.1,"Casey County, KY"
1534,40,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,271.9,"Lincoln County, KY"
1535,30,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.8,"Lincoln County, KY"
1536,30,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,271.6,"Anderson County, KY"
1537,24,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.2,"Anderson County, KY"
1538,40,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,271.6,"Montgomery County, KY"
1539,32,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.0,"Montgomery County, KY"
1540,21,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,271.5,"Webster County, KY"
1541,15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.4,"Webster County, KY"
1542,8,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,268.2,"Owsley County, KY"
1543,7,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,217.9,"Owsley County, KY"
1544,41,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,264.7,"Grayson County, KY"
1545,32,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.4,"Grayson County, KY"
1546,11,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,263.4,"Fulton County, KY"
1547,7,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.3,"Fulton County, KY"
1548,13,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,262.3,"Cumberland County, KY"
1549,11,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,188.7,"Cumberland County, KY"
1550,24,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,261.8,"Fleming County, KY"
1551,19,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,190.4,"Fleming County, KY"
1552,19,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,261.6,"Washington County, KY"
1553,15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.6,"Washington County, KY"
1554,24,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,260.6,"Henry County, KY"
1555,18,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.4,"Henry County, KY"
1556,62,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,259.3,"Barren County, KY"
1557,48,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.6,"Barren County, KY"
1558,11,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,257.9,"Gallatin County, KY"
1559,9,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,177.0,"Gallatin County, KY"
