Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
35,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,250.8,"Johnson County, KY"
38,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,231.8,"Johnson County, KY"
28,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,250.7,"Harrison County, KY"
21,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.0,"Harrison County, KY"
21,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,249.9,"Larue County, KY"
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.2,"Larue County, KY"
25,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,249.9,"Marion County, KY"
19,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.4,"Marion County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,248.9,"McLean County, KY"
12,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,172.0,"McLean County, KY"
68,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,248.7,"Hopkins County, KY"
57,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.1,"Hopkins County, KY"
97,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,247.1,"Pulaski County, KY"
80,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.1,"Pulaski County, KY"
74,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,246.8,"Boyd County, KY"
61,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.2,"Boyd County, KY"
23,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,246.8,"Mason County, KY"
22,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.5,"Mason County, KY"
19,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,246.2,"Butler County, KY"
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.8,"Butler County, KY"
40,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,244.6,"Logan County, KY"
36,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.7,"Logan County, KY"
56,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,242.9,"Greenup County, KY"
49,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.2,"Greenup County, KY"
83,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,242.9,"Laurel County, KY"
67,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.2,"Laurel County, KY"
55,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,242.3,"Nelson County, KY"
45,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9,"Nelson County, KY"
124,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,241.0,"Hardin County, KY"
98,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.1,"Hardin County, KY"
35,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,240.7,"Taylor County, KY"
35,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.2,"Taylor County, KY"
35,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,239.2,"Wayne County, KY"
22,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0,"Wayne County, KY"
62,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,239.1,"Henderson County, KY"
52,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.2,"Henderson County, KY"
16,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,239.0,"Martin County, KY"
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,236.3,"Martin County, KY"
36,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.8,"Meade County, KY"
27,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.3,"Meade County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,237.7,"Metcalfe County, KY"
14,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.3,"Metcalfe County, KY"
16,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,237.1,"Todd County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,192.4,"Todd County, KY"
4,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,236.9,"Robertson County, KY"
23,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,234.5,"Rockcastle County, KY"
18,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0,"Rockcastle County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,233.4,"Crittenden County, KY"
11,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.3,"Crittenden County, KY"
45,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,233.4,"Muhlenberg County, KY"
38,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.7,"Muhlenberg County, KY"
24,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,233.2,"Simpson County, KY"
23,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.7,"Simpson County, KY"
11,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,231.0,"Hancock County, KY"
11,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,190.1,"Hancock County, KY"
49,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,229.3,"Clark County, KY"
43,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.3,"Clark County, KY"
26,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,229.2,"Rowan County, KY"
22,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.0,"Rowan County, KY"
27,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,227.8,"Grant County, KY"
26,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,190.6,"Grant County, KY"
31,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,227.4,"Breckinridge County, KY"
25,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.0,"Breckinridge County, KY"
19,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,226.3,"Jackson County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.0,"Jackson County, KY"
95,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,225.4,"Madison County, KY"
76,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.4,"Madison County, KY"
27,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,223.4,"Bourbon County, KY"
28,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.5,"Bourbon County, KY"
62,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.3,"Franklin County, KY"
56,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.2,"Franklin County, KY"
12,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.7,"Ballard County, KY"
8,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.7,"Ballard County, KY"
90,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.6,"McCracken County, KY"
75,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.1,"McCracken County, KY"
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.1,"Green County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,166.0,"Green County, KY"
23,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.9,"Garrard County, KY"
20,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.6,"Garrard County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,217.6,"Clinton County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,200.8,"Clinton County, KY"
18,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,217.0,"Pendleton County, KY"
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,176.2,"Pendleton County, KY"
63,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,214.4,"Christian County, KY"
54,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.1,"Christian County, KY"
38,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.5,"Boyle County, KY"
35,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.1,"Boyle County, KY"
116,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.0,"Daviess County, KY"
104,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.8,"Daviess County, KY"
167,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.3,"Kenton County, KY"
160,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.5,"Kenton County, KY"
59,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.1,"Jessamine County, KY"
45,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.9,"Jessamine County, KY"
101,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.8,"Campbell County, KY"
92,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.1,"Campbell County, KY"
818,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.6,"Jefferson County, KY"
786,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.4,"Jefferson County, KY"
50,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.2,"Shelby County, KY"
43,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0,"Shelby County, KY"
46,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.3,"Graves County, KY"
43,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.0,"Graves County, KY"
45,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.2,"Calloway County, KY"
35,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5,"Calloway County, KY"
115,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.6,"Warren County, KY"
104,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.6,"Warren County, KY"
7,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.1,"Hickman County, KY"
5,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.1,"Hickman County, KY"
31,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.5,"Woodford County, KY"
25,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.7,"Woodford County, KY"
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.9,"Caldwell County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.2,"Caldwell County, KY"
20,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.6,"Spencer County, KY"
12,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.1,"Spencer County, KY"
25,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.3,"Allen County, KY"
22,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.3,"Allen County, KY"
19,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.5,"Knott County, KY"
25,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,223.8,"Knott County, KY"
13,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.6,"Owen County, KY"
10,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.0,"Owen County, KY"
10,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.9,"Bracken County, KY"
11,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,183.7,"Bracken County, KY"
22,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.5,"Trigg County, KY"
18,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.4,"Trigg County, KY"
10,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.1,"Elliott County, KY"
9,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.3,"Elliott County, KY"
260,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.6,"Fayette County, KY"
249,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.4,"Fayette County, KY"
22,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.7,"Adair County, KY"
18,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.0,"Adair County, KY"
16,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.0,"Edmonson County, KY"
15,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.2,"Edmonson County, KY"
110,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.7,"Boone County, KY"
94,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.6,"Boone County, KY"
78,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.1,"Bullitt County, KY"
75,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.9,"Bullitt County, KY"
41,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.7,"Scott County, KY"
42,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.7,"Scott County, KY"
13,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.7,"Lyon County, KY"
12,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,175.8,"Lyon County, KY"
54,Kentucky,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.7,"Oldham County, KY"
46,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.5,"Oldham County, KY"
62,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,253.5,"Washington County, ME"
40,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.5,"Washington County, ME"
35,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,233.8,"Piscataquis County, ME"
29,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.6,"Piscataquis County, ME"
198,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.7,"Penobscot County, ME"
173,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.2,"Penobscot County, ME"
75,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.8,"Somerset County, ME"
74,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,187.8,"Somerset County, ME"
88,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.7,"Oxford County, ME"
71,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.8,"Oxford County, ME"
131,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.9,"Androscoggin County, ME"
126,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.2,"Androscoggin County, ME"
166,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.9,"Kennebec County, ME"
150,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.6,"Kennebec County, ME"
64,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.4,"Knox County, ME"
60,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.4,"Knox County, ME"
273,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.2,"York County, ME"
236,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.2,"York County, ME"
44,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.5,"Franklin County, ME"
37,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.7,"Franklin County, ME"
103,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.8,"Aroostook County, ME"
82,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.0,"Aroostook County, ME"
47,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.8,"Sagadahoc County, ME"
41,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.0,"Sagadahoc County, ME"
56,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.1,"Lincoln County, ME"
45,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.9,"Lincoln County, ME"
50,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.0,"Waldo County, ME"
48,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.9,"Waldo County, ME"
306,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.4,"Cumberland County, ME"
295,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.9,"Cumberland County, ME"
73,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.3,"Hancock County, ME"
72,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.9,"Hancock County, ME"
