Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000",County_State
82,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,450.9 ,"Stephens County, GA"
69,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,584.0 ,"Burke County, GA"
60,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.4 ,"Burke County, GA"
75,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,583.8 ,"Worth County, GA"
63,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,433.9 ,"Worth County, GA"
59,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,580.3 ,"Pike County, GA"
51,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.5 ,"Pike County, GA"
119,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,579.5 ,"Tift County, GA"
116,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,477.6 ,"Tift County, GA"
12,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,578.7 ,"Quitman County, GA"
8,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,376.4 ,"Quitman County, GA"
101,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,577.6 ,"Madison County, GA"
90,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,474.0 ,"Madison County, GA"
681,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,574.9 ,"Cherokee County, GA"
642,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,466.3 ,"Cherokee County, GA"
79,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,569.6 ,"Franklin County, GA"
72,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,456.3 ,"Franklin County, GA"
22,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,567.9 ,"Clinch County, GA"
18,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,446.4 ,"Clinch County, GA"
63,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,567.8 ,"Lamar County, GA"
50,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.3 ,"Lamar County, GA"
83,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,567.7 ,"Peach County, GA"
72,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.6 ,"Peach County, GA"
254,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,567.2 ,"Rockdale County, GA"
223,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,403.8 ,"Rockdale County, GA"
131,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,566.3 ,"Polk County, GA"
116,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,452.3 ,"Polk County, GA"
93,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,566.0 ,"Putnam County, GA"
71,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.0 ,"Putnam County, GA"
80,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,565.2 ,"Toombs County, GA"
71,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,400.3 ,"Toombs County, GA"
32,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,564.1 ,"Irwin County, GA"
24,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,410.6 ,"Irwin County, GA"
546,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,564.1 ,"Richmond County, GA"
505,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.3 ,"Richmond County, GA"
307,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,563.4 ,"Carroll County, GA"
293,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,452.0 ,"Carroll County, GA"
194,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,562.4 ,"Jackson County, GA"
180,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,465.0 ,"Jackson County, GA"
549,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,562.0 ,"Henry County, GA"
526,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.6 ,"Henry County, GA"
35,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,560.8 ,"Twiggs County, GA"
28,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,431.1 ,"Twiggs County, GA"
550,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,560.7 ,"Forsyth County, GA"
504,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,441.7 ,"Forsyth County, GA"
63,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,559.5 ,"Banks County, GA"
46,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,395.8 ,"Banks County, GA"
561,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,559.1 ,"Clayton County, GA"
575,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,430.9 ,"Clayton County, GA"
391,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,558.8 ,"Houston County, GA"
356,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.3 ,"Houston County, GA"
32,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,558.3 ,"Wilkinson County, GA"
25,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.6 ,"Wilkinson County, GA"
56,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,555.8 ,"Brooks County, GA"
45,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.6 ,"Brooks County, GA"
488,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,555.7 ,"Muscogee County, GA"
513,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,454.1 ,"Muscogee County, GA"
117,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,554.7 ,"Coffee County, GA"
97,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.5 ,"Coffee County, GA"
28,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,554.7 ,"Talbot County, GA"
20,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,373.0 ,"Talbot County, GA"
65,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,554.7 ,"Morgan County, GA"
55,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.1 ,"Morgan County, GA"
556,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.5 ,"Hall County, GA"
517,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,462.1 ,"Hall County, GA"
149,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,551.2 ,"Effingham County, GA"
142,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,459.5 ,"Effingham County, GA"
142,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,550.7 ,"Thomas County, GA"
131,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,430.2 ,"Thomas County, GA"
267,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,549.8 ,"Walton County, GA"
247,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,448.8 ,"Walton County, GA"
145,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,547.6 ,"Laurens County, GA"
125,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,395.9 ,"Laurens County, GA"
113,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,544.2 ,"White County, GA"
99,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,456.2 ,"White County, GA"
248,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,544.0 ,"Dougherty County, GA"
246,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.3 ,"Dougherty County, GA"
28,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.9 ,"Taylor County, GA"
23,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,380.6 ,"Taylor County, GA"
21,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.7 ,"Miller County, GA"
15,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,362.9 ,"Miller County, GA"
13,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.7 ,"Clay County, GA"
8,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,327.3 ,"Clay County, GA"
68,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.1 ,"Mitchell County, GA"
66,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,455.1 ,"Mitchell County, GA"
93,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.0 ,"Wayne County, GA"
88,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,488.9 ,"Wayne County, GA"
352,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,542.7 ,"Paulding County, GA"
353,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,446.3 ,"Paulding County, GA"
137,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,542.4 ,"Camden County, GA"
116,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,430.1 ,"Camden County, GA"
130,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,541.1 ,"Gilmer County, GA"
107,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,477.5 ,"Gilmer County, GA"
81,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,541.1 ,"Decatur County, GA"
68,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,385.7 ,"Decatur County, GA"
191,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,539.7 ,"Troup County, GA"
182,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,427.3 ,"Troup County, GA"
48,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,538.5 ,"Screven County, GA"
42,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,415.1 ,"Screven County, GA"
38,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,538.1 ,"Bleckley County, GA"
35,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,425.1 ,"Bleckley County, GA"
2348,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,537.5 ,"Fulton County, GA"
2278,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,415.9 ,"Fulton County, GA"
66,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,537.5 ,"Emanuel County, GA"
62,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,431.4 ,"Emanuel County, GA"
284,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,536.8 ,"Bartow County, GA"
255,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.9 ,"Bartow County, GA"
120,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,535.1 ,"Fannin County, GA"
95,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,431.7 ,"Fannin County, GA"
141,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,535.0 ,"Habersham County, GA"
141,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,478.8 ,"Habersham County, GA"
80,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.1 ,"Chattooga County, GA"
71,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,442.3 ,"Chattooga County, GA"
328,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,529.4 ,"Douglas County, GA"
331,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,430.8 ,"Douglas County, GA"
31,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,529.1 ,"Bacon County, GA"
26,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,370.5 ,"Bacon County, GA"
112,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,528.5 ,"Murray County, GA"
101,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.3 ,"Murray County, GA"
363,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,528.1 ,"Fayette County, GA"
324,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.2 ,"Fayette County, GA"
157,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,527.8 ,"Gordon County, GA"
153,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.4 ,"Gordon County, GA"
104,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,526.5 ,"Ware County, GA"
101,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.4 ,"Ware County, GA"
18,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,524.6 ,"Stewart County, GA"
14,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,427.0 ,"Stewart County, GA"
76,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,523.7 ,"Meriwether County, GA"
67,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.2 ,"Meriwether County, GA"
48,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.9 ,"Cook County, GA"
50,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,450.6 ,"Cook County, GA"
48,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.7 ,"Oglethorpe County, GA"
49,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,493.5 ,"Oglethorpe County, GA"
114,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,520.7 ,"Harris County, GA"
91,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.3 ,"Harris County, GA"
281,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,520.5 ,"Floyd County, GA"
268,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.7 ,"Floyd County, GA"
78,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.9 ,"Greene County, GA"
66,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,466.9 ,"Greene County, GA"
34,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.7 ,"Candler County, GA"
27,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,366.0 ,"Candler County, GA"
31,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,518.2 ,"Wilcox County, GA"
20,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,380.8 ,"Wilcox County, GA"
1729,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.0 ,"Cobb County, GA"
1753,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,434.5 ,"Cobb County, GA"
247,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,514.6 ,"Lowndes County, GA"
233,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.0 ,"Lowndes County, GA"
365,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,514.4 ,"Coweta County, GA"
367,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,452.3 ,"Coweta County, GA"
1640,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,514.0 ,"DeKalb County, GA"
1702,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,410.4 ,"DeKalb County, GA"
36,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,513.1 ,"Heard County, GA"
36,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,482.6 ,"Heard County, GA"
740,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,512.7 ,"Chatham County, GA"
691,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,397.8 ,"Chatham County, GA"
55,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,510.2 ,"Pierce County, GA"
50,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,417.4 ,"Pierce County, GA"
70,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,509.1 ,"Rabun County, GA"
55,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.7 ,"Rabun County, GA"
9,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,508.5 ,"Echols County, GA"
8,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,355.4 ,"Echols County, GA"
65,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,507.1 ,"Dodge County, GA"
49,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,351.3 ,"Dodge County, GA"
1800,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.8 ,"Gwinnett County, GA"
1824,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,416.7 ,"Gwinnett County, GA"
24,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.0 ,"Randolph County, GA"
21,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,398.4 ,"Randolph County, GA"
26,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,504.6 ,"Montgomery County, GA"
20,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,365.9 ,"Montgomery County, GA"
120,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,503.7 ,"Colquitt County, GA"
111,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.8 ,"Colquitt County, GA"
36,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,502.4 ,"Wilkes County, GA"
34,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.1 ,"Wilkes County, GA"
263,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,501.6 ,"Glynn County, GA"
245,Georgia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.0 ,"Glynn County, GA"
32,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.7 ,"Early County, GA"
