average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019
45,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,359.3 ,"Shasta County, CA",61.0,178314,178571,179384,179709,180080
387,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.7 ,"Tehama County, CA",61.0,63158,63453,63847,64018,65084
32,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,370.7 ,"Tehama County, CA",61.0,63158,63453,63847,64018,65084
355,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.2 ,"Tehama County, CA",61.0,63158,63453,63847,64018,65084
8,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,306.8 ,"Tehama County, CA",61.0,63158,63453,63847,64018,65084
4,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,287.3 ,"Tehama County, CA",61.0,63158,63453,63847,64018,65084
34,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,348.5 ,"Tehama County, CA",61.0,63158,63453,63847,64018,65084
1255,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.6 ,"Butte County, CA",53.0,224631,226231,228696,230339,219186
90,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,439.8 ,"Butte County, CA",53.0,224631,226231,228696,230339,219186
1165,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,470.9 ,"Butte County, CA",53.0,224631,226231,228696,230339,219186
15,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,356.5 ,"Butte County, CA",53.0,224631,226231,228696,230339,219186
25,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,431.4 ,"Butte County, CA",53.0,224631,226231,228696,230339,219186
24,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,274.3 ,"Butte County, CA",53.0,224631,226231,228696,230339,219186
93,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,409.3 ,"Butte County, CA",53.0,224631,226231,228696,230339,219186
296,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,463.5 ,"Yuba County, CA",55.0,74045,74952,76578,77557,78668
40,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,390.1 ,"Yuba County, CA",55.0,74045,74952,76578,77557,78668
256,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,481.5 ,"Yuba County, CA",55.0,74045,74952,76578,77557,78668
10,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,364.1 ,"Yuba County, CA",55.0,74045,74952,76578,77557,78668
8,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,288.8 ,"Yuba County, CA",55.0,74045,74952,76578,77557,78668
19,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,402.5 ,"Yuba County, CA",55.0,74045,74952,76578,77557,78668
40,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,344.9 ,"Yuba County, CA",55.0,74045,74952,76578,77557,78668
1607,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,458.7 ,"Marin County, CA",54.0,260916,260562,259749,259662,258826
96,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,389.6 ,"Marin County, CA",54.0,260916,260562,259749,259662,258826
1511,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,466.9 ,"Marin County, CA",54.0,260916,260562,259749,259662,258826
35,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,438.6 ,"Marin County, CA",54.0,260916,260562,259749,259662,258826
6,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,288.8 ,"Marin County, CA",54.0,260916,260562,259749,259662,258826
68,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,294.2 ,"Marin County, CA",54.0,260916,260562,259749,259662,258826
99,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,362.1 ,"Marin County, CA",54.0,260916,260562,259749,259662,258826
2115,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,456.8 ,"Placer County, CA",,372841,378943,385115,392330,398329
147,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,401.5 ,"Placer County, CA",,372841,378943,385115,392330,398329
1968,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.8 ,"Placer County, CA",,372841,378943,385115,392330,398329
28,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,345.2 ,"Placer County, CA",,372841,378943,385115,392330,398329
17,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,335.3 ,"Placer County, CA",,372841,378943,385115,392330,398329
104,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,299.4 ,"Placer County, CA",,372841,378943,385115,392330,398329
152,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,380.5 ,"Placer County, CA",,372841,378943,385115,392330,398329
1482,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,453.4 ,"Solano County, CA",55.0,433409,438858,443511,445725,447643
264,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,391.1 ,"Solano County, CA",55.0,433409,438858,443511,445725,447643
1218,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,468.7 ,"Solano County, CA",55.0,433409,438858,443511,445725,447643
336,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,437.3 ,"Solano County, CA",55.0,433409,438858,443511,445725,447643
13,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,230.2 ,"Solano County, CA",55.0,433409,438858,443511,445725,447643
323,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,323.0 ,"Solano County, CA",55.0,433409,438858,443511,445725,447643
277,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,361.1 ,"Solano County, CA",55.0,433409,438858,443511,445725,447643
5256,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.9 ,"Sacramento County, CA",59.5,1493674,1510987,1527301,1538746,1552058
753,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,392.0 ,"Sacramento County, CA",59.5,1493674,1510987,1527301,1538746,1552058
4503,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,461.0 ,"Sacramento County, CA",59.5,1493674,1510987,1527301,1538746,1552058
662,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,414.1 ,"Sacramento County, CA",59.5,1493674,1510987,1527301,1538746,1552058
58,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,256.7 ,"Sacramento County, CA",59.5,1493674,1510987,1527301,1538746,1552058
865,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,308.5 ,"Sacramento County, CA",59.5,1493674,1510987,1527301,1538746,1552058
790,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,358.0 ,"Sacramento County, CA",59.5,1493674,1510987,1527301,1538746,1552058
2736,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.2 ,"San Mateo County, CA",58.0,765055,767906,768901,768681,766573
483,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,366.4 ,"San Mateo County, CA",58.0,765055,767906,768901,768681,766573
2253,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,474.8 ,"San Mateo County, CA",58.0,765055,767906,768901,768681,766573
109,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,357.8 ,"San Mateo County, CA",58.0,765055,767906,768901,768681,766573
7,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,135.7 ,"San Mateo County, CA",58.0,765055,767906,768901,768681,766573
874,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,319.3 ,"San Mateo County, CA",58.0,765055,767906,768901,768681,766573
499,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,346.5 ,"San Mateo County, CA",58.0,765055,767906,768901,768681,766573
402,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,448.1 ,"Lake County, CA",55.0,64260,63903,64111,64317,64386
30,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,393.2 ,"Lake County, CA",55.0,64260,63903,64111,64317,64386
372,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,454.4 ,"Lake County, CA",55.0,64260,63903,64111,64317,64386
9,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,375.7 ,"Lake County, CA",55.0,64260,63903,64111,64317,64386
13,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,416.3 ,"Lake County, CA",55.0,64260,63903,64111,64317,64386
4,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,195.9 ,"Lake County, CA",55.0,64260,63903,64111,64317,64386
34,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,369.3 ,"Lake County, CA",55.0,64260,63903,64111,64317,64386
2275,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,439.0 ,"San Francisco County, CA",56.0,863010,871512,878040,880696,881549
369,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,371.1 ,"San Francisco County, CA",56.0,863010,871512,878040,880696,881549
1907,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,453.2 ,"San Francisco County, CA",56.0,863010,871512,878040,880696,881549
336,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,508.8 ,"San Francisco County, CA",56.0,863010,871512,878040,880696,881549
15,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,206.2 ,"San Francisco County, CA",56.0,863010,871512,878040,880696,881549
1366,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,320.1 ,"San Francisco County, CA",56.0,863010,871512,878040,880696,881549
382,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,337.3 ,"San Francisco County, CA",56.0,863010,871512,878040,880696,881549
1111,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,438.4 ,"El Dorado County, CA",59.5,184569,185976,188679,190746,192843
57,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,349.5 ,"El Dorado County, CA",59.5,184569,185976,188679,190746,192843
1054,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,446.2 ,"El Dorado County, CA",59.5,184569,185976,188679,190746,192843
6,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,244.3 ,"El Dorado County, CA",59.5,184569,185976,188679,190746,192843
9,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,292.3 ,"El Dorado County, CA",59.5,184569,185976,188679,190746,192843
28,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,274.8 ,"El Dorado County, CA",59.5,184569,185976,188679,190746,192843
59,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,327.9 ,"El Dorado County, CA",59.5,184569,185976,188679,190746,192843
278,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,438.4 ,"Amador County, CA",58.0,37031,37429,38529,39405,39752
19,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,461.7 ,"Amador County, CA",58.0,37031,37429,38529,39405,39752
258,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,435.7 ,"Amador County, CA",58.0,37031,37429,38529,39405,39752
4,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,307.8 ,"Amador County, CA",58.0,37031,37429,38529,39405,39752
3,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,327.0 ,"Amador County, CA",58.0,37031,37429,38529,39405,39752
21,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,436.3 ,"Amador County, CA",58.0,37031,37429,38529,39405,39752
1934,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.3 ,"Santa Barbara County, CA",58.0,442229,444340,445298,445780,446499
431,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,363.6 ,"Santa Barbara County, CA",58.0,442229,444340,445298,445780,446499
1503,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,468.2 ,"Santa Barbara County, CA",58.0,442229,444340,445298,445780,446499
38,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,370.3 ,"Santa Barbara County, CA",58.0,442229,444340,445298,445780,446499
20,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,236.9 ,"Santa Barbara County, CA",58.0,442229,444340,445298,445780,446499
76,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,288.5 ,"Santa Barbara County, CA",58.0,442229,444340,445298,445780,446499
454,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,354.4 ,"Santa Barbara County, CA",58.0,442229,444340,445298,445780,446499
4228,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,435.6 ,"Contra Costa County, CA",56.0,1124405,1137268,1145535,1150519,1153526
649,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,366.8 ,"Contra Costa County, CA",56.0,1124405,1137268,1145535,1150519,1153526
3578,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,452.5 ,"Contra Costa County, CA",56.0,1124405,1137268,1145535,1150519,1153526
501,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,421.6 ,"Contra Costa County, CA",56.0,1124405,1137268,1145535,1150519,1153526
21,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,176.5 ,"Contra Costa County, CA",56.0,1124405,1137268,1145535,1150519,1153526
694,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,297.9 ,"Contra Costa County, CA",56.0,1124405,1137268,1145535,1150519,1153526
676,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,346.9 ,"Contra Costa County, CA",56.0,1124405,1137268,1145535,1150519,1153526
368,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,434.8 ,"Sutter County, CA",58.0,95282,95742,96204,96348,96971
54,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,310.7 ,"Sutter County, CA",58.0,95282,95742,96204,96348,96971
314,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.7 ,"Sutter County, CA",58.0,95282,95742,96204,96348,96971
8,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,287.0 ,"Sutter County, CA",58.0,95282,95742,96204,96348,96971
6,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,270.4 ,"Sutter County, CA",58.0,95282,95742,96204,96348,96971
44,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,231.5 ,"Sutter County, CA",58.0,95282,95742,96204,96348,96971
56,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,289.4 ,"Sutter County, CA",58.0,95282,95742,96204,96348,96971
2684,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,433.7 ,"Sonoma County, CA",50.83333333,500863,502547,502469,498643,494336
263,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,348.4 ,"Sonoma County, CA",50.83333333,500863,502547,502469,498643,494336
2421,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,447.0 ,"Sonoma County, CA",50.83333333,500863,502547,502469,498643,494336
34,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,324.7 ,"Sonoma County, CA",50.83333333,500863,502547,502469,498643,494336
24,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,248.9 ,"Sonoma County, CA",50.83333333,500863,502547,502469,498643,494336
83,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,281.1 ,"Sonoma County, CA",50.83333333,500863,502547,502469,498643,494336
271,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,326.7 ,"Sonoma County, CA",50.83333333,500863,502547,502469,498643,494336
711,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,432.1 ,"Napa County, CA",56.5,140862,140840,139878,138789,137744
92,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,325.6 ,"Napa County, CA",56.5,140862,140840,139878,138789,137744
619,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,460.4 ,"Napa County, CA",56.5,140862,140840,139878,138789,137744
13,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,353.1 ,"Napa County, CA",56.5,140862,140840,139878,138789,137744
4,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,205.9 ,"Napa County, CA",56.5,140862,140840,139878,138789,137744
42,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,289.6 ,"Napa County, CA",56.5,140862,140840,139878,138789,137744
95,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,311.6 ,"Napa County, CA",56.5,140862,140840,139878,138789,137744
12346,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,431.9 ,"San Diego County, CA",53.92857143,3280850,3306089,3321237,3333861,3338330
2687,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,381.8 ,"San Diego County, CA",53.92857143,3280850,3306089,3321237,3333861,3338330
9659,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,448.0 ,"San Diego County, CA",53.92857143,3280850,3306089,3321237,3333861,3338330
612,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,368.2 ,"San Diego County, CA",53.92857143,3280850,3306089,3321237,3333861,3338330
86,California,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,229.8 ,"San Diego County, CA",53.92857143,3280850,3306089,3321237,3333861,3338330
1330,California,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,288.1 ,"San Diego County, CA",53.92857143,3280850,3306089,3321237,3333861,3338330
2828,California,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,373.4 ,"San Diego County, CA",53.92857143,3280850,3306089,3321237,3333861,3338330
11528,California,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,431.8 ,"Orange County, CA",52.33333333,3149280,3164986,3174289,3175973,3175692
2332,California,All Cancer Sites,  White Hispanic,All Sexes,All Ages,342.6 ,"Orange County, CA",52.33333333,3149280,3164986,3174289,3175973,3175692
9196,California,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.5 ,"Orange County, CA",52.33333333,3149280,3164986,3174289,3175973,3175692
217,California,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,344.2 ,"Orange County, CA",52.33333333,3149280,3164986,3174289,3175973,3175692
