Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000",County_State
103,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,521.6 ,"Mills County, IA"
102,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,525.0 ,"Mills County, IA"
111,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,521.5 ,"Butler County, IA"
111,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,523.8 ,"Butler County, IA"
243,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,520.9 ,"Lee County, IA"
240,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,526.6 ,"Lee County, IA"
4,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,380.7 ,"Lee County, IA"
55,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,520.6 ,"Fremont County, IA"
54,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,521.4 ,"Fremont County, IA"
115,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,517.7 ,"Tama County, IA"
113,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,524.1 ,"Tama County, IA"
7,Iowa,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,516.9 ,"Tama County, IA"
232,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,516.5 ,"Wapello County, IA"
4,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,216.5 ,"Wapello County, IA"
227,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,525.5 ,"Wapello County, IA"
4,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,189.6 ,"Wapello County, IA"
55,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,515.5 ,"Van Buren County, IA"
55,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,517.6 ,"Van Buren County, IA"
56,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,515.1 ,"Monroe County, IA"
56,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,521.1 ,"Monroe County, IA"
277,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,514.2 ,"Des Moines County, IA"
274,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,515.2 ,"Des Moines County, IA"
10,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,624.5 ,"Des Moines County, IA"
90,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,511.7 ,"Shelby County, IA"
90,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,513.4 ,"Shelby County, IA"
118,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,510.8 ,"Delaware County, IA"
118,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,513.6 ,"Delaware County, IA"
135,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,500.3 ,"Jackson County, IA"
135,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,501.7 ,"Jackson County, IA"
97,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,499.5 ,"Appanoose County, IA"
97,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,503.5 ,"Appanoose County, IA"
143,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,499.2 ,"Washington County, IA"
141,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,503.5 ,"Washington County, IA"
75,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,498.6 ,"Lyon County, IA"
75,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,500.9 ,"Lyon County, IA"
253,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,498.5 ,"Muscatine County, IA"
15,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,328.6 ,"Muscatine County, IA"
238,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,509.3 ,"Muscatine County, IA"
15,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,319.2 ,"Muscatine County, IA"
590,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,498.0 ,"Dubuque County, IA"
4,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,409.9 ,"Dubuque County, IA"
586,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,499.5 ,"Dubuque County, IA"
6,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,445.3 ,"Dubuque County, IA"
4,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,380.6 ,"Dubuque County, IA"
50,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,496.9 ,"Ida County, IA"
50,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,501.7 ,"Ida County, IA"
1214,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,496.0 ,"Linn County, IA"
10,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,300.3 ,"Linn County, IA"
1205,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,498.7 ,"Linn County, IA"
35,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,526.4 ,"Linn County, IA"
9,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,233.0 ,"Linn County, IA"
10,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,282.8 ,"Linn County, IA"
160,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,494.3 ,"Plymouth County, IA"
159,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,498.3 ,"Plymouth County, IA"
204,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,494.1 ,"Marion County, IA"
204,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,497.9 ,"Marion County, IA"
69,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,493.9 ,"Humboldt County, IA"
69,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,495.6 ,"Humboldt County, IA"
250,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,493.4 ,"Marshall County, IA"
9,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,231.6 ,"Marshall County, IA"
241,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,515.0 ,"Marshall County, IA"
10,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,250.7 ,"Marshall County, IA"
536,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,493.4 ,"Woodbury County, IA"
21,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,299.2 ,"Woodbury County, IA"
515,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,508.5 ,"Woodbury County, IA"
9,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,342.1 ,"Woodbury County, IA"
10,Iowa,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,724.7 ,"Woodbury County, IA"
7,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,244.0 ,"Woodbury County, IA"
21,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,279.7 ,"Woodbury County, IA"
689,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,493.1 ,"Black Hawk County, IA"
6,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,212.3 ,"Black Hawk County, IA"
683,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,497.5 ,"Black Hawk County, IA"
57,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,544.8 ,"Black Hawk County, IA"
7,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,323.2 ,"Black Hawk County, IA"
6,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,186.9 ,"Black Hawk County, IA"
64,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,492.5 ,"Howard County, IA"
63,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,491.7 ,"Howard County, IA"
44,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,491.2 ,"Osceola County, IA"
42,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.5 ,"Osceola County, IA"
310,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,491.1 ,"Clinton County, IA"
308,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,494.4 ,"Clinton County, IA"
4,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,408.6 ,"Clinton County, IA"
563,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,487.7 ,"Pottawattamie County, IA"
13,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,339.4 ,"Pottawattamie County, IA"
549,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,492.7 ,"Pottawattamie County, IA"
5,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,473.0 ,"Pottawattamie County, IA"
13,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,320.4 ,"Pottawattamie County, IA"
79,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,487.5 ,"Hancock County, IA"
78,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,483.2 ,"Hancock County, IA"
113,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,487.2 ,"Clay County, IA"
112,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,488.7 ,"Clay County, IA"
122,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,486.7 ,"Henry County, IA"
121,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,493.6 ,"Henry County, IA"
230,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,486.2 ,"Webster County, IA"
228,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,491.3 ,"Webster County, IA"
5,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,574.6 ,"Webster County, IA"
83,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,485.9 ,"Union County, IA"
82,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,488.4 ,"Union County, IA"
100,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,485.8 ,"Hamilton County, IA"
99,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.2 ,"Hamilton County, IA"
69,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,484.0 ,"Keokuk County, IA"
69,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,487.6 ,"Keokuk County, IA"
88,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,483.6 ,"Grundy County, IA"
87,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,484.0 ,"Grundy County, IA"
164,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,483.3 ,"Benton County, IA"
164,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.3 ,"Benton County, IA"
45,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,481.4 ,"Audubon County, IA"
45,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,483.8 ,"Audubon County, IA"
913,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,480.9 ,"Scott County, IA"
20,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,324.5 ,"Scott County, IA"
893,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.4 ,"Scott County, IA"
61,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,617.5 ,"Scott County, IA"
10,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,244.5 ,"Scott County, IA"
21,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,320.4 ,"Scott County, IA"
112,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,479.7 ,"Kossuth County, IA"
112,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,484.1 ,"Kossuth County, IA"
119,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,479.3 ,"Cedar County, IA"
118,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,480.1 ,"Cedar County, IA"
88,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,478.8 ,"Cherokee County, IA"
87,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,479.0 ,"Cherokee County, IA"
49,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,471.2 ,"Worth County, IA"
49,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,476.4 ,"Worth County, IA"
79,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,471.1 ,"Chickasaw County, IA"
79,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,474.9 ,"Chickasaw County, IA"
45,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,468.1 ,"Wayne County, IA"
45,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,470.9 ,"Wayne County, IA"
181,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.5 ,"Sioux County, IA"
179,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,478.7 ,"Sioux County, IA"
376,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.4 ,"Story County, IA"
373,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,470.3 ,"Story County, IA"
4,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,410.2 ,"Story County, IA"
6,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,207.5 ,"Story County, IA"
566,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.1 ,"Johnson County, IA"
11,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,358.2 ,"Johnson County, IA"
554,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,471.2 ,"Johnson County, IA"
27,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,527.2 ,"Johnson County, IA"
13,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,269.3 ,"Johnson County, IA"
12,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,340.8 ,"Johnson County, IA"
97,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,466.6 ,"O'Brien County, IA"
96,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,467.3 ,"O'Brien County, IA"
134,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,466.5 ,"Fayette County, IA"
133,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,468.6 ,"Fayette County, IA"
70,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,466.3 ,"Mitchell County, IA"
70,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,469.7 ,"Mitchell County, IA"
41,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,465.9 ,"Taylor County, IA"
40,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,470.6 ,"Taylor County, IA"
52,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,465.8 ,"Pocahontas County, IA"
51,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,465.5 ,"Pocahontas County, IA"
131,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,465.6 ,"Jones County, IA"
131,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,470.1 ,"Jones County, IA"
75,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,462.9 ,"Guthrie County, IA"
74,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.3 ,"Guthrie County, IA"
70,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,461.3 ,"Sac County, IA"
69,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.3 ,"Sac County, IA"
122,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,461.1 ,"Buchanan County, IA"
122,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.2 ,"Buchanan County, IA"
93,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,460.5 ,"Madison County, IA"
93,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,464.2 ,"Madison County, IA"
100,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,459.0 ,"Iowa County, IA"
99,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.3 ,"Iowa County, IA"
2064,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,458.9 ,"Polk County, IA"
55,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,357.2 ,"Polk County, IA"
2009,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.8 ,"Polk County, IA"
115,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,566.2 ,"Polk County, IA"
5,Iowa,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,626.7 ,"Polk County, IA"
51,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,385.3 ,"Polk County, IA"
56,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,347.0 ,"Polk County, IA"
264,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,458.6 ,"Warren County, IA"
262,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,461.6 ,"Warren County, IA"
148,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,455.9 ,"Bremer County, IA"
148,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,458.7 ,"Bremer County, IA"
351,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,454.6 ,"Dallas County, IA"
7,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,301.0 ,"Dallas County, IA"
344,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.8 ,"Dallas County, IA"
5,Iowa,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,501.0 ,"Dallas County, IA"
6,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,308.7 ,"Dallas County, IA"
7,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,292.1 ,"Dallas County, IA"
50,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,454.1 ,"Adair County, IA"
50,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.9 ,"Adair County, IA"
69,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,453.0 ,"Winnebago County, IA"
68,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,460.2 ,"Winnebago County, IA"
219,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,450.4 ,"Jasper County, IA"
218,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,450.7 ,"Jasper County, IA"
128,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,447.3 ,"Mahaska County, IA"
127,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,449.2 ,"Mahaska County, IA"
47,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.6 ,"Davis County, IA"
47,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,440.7 ,"Davis County, IA"
120,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,439.5 ,"Clayton County, IA"
120,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,439.7 ,"Clayton County, IA"
93,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.7 ,"Crawford County, IA"
90,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,473.6 ,"Crawford County, IA"
110,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,434.9 ,"Poweshiek County, IA"
110,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,440.7 ,"Poweshiek County, IA"
55,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,434.2 ,"Lucas County, IA"
55,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,437.3 ,"Lucas County, IA"
95,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,433.0 ,"Buena Vista County, IA"
6,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,215.6 ,"Buena Vista County, IA"
90,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.0 ,"Buena Vista County, IA"
3,Iowa,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,275.3 ,"Buena Vista County, IA"
6,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,206.3 ,"Buena Vista County, IA"
62,Iowa,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,426.0 ,"Louisa County, IA"
3,Iowa,All Cancer Sites,  White Hispanic,All Sexes,All Ages,320.6 ,"Louisa County, IA"
58,Iowa,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.3 ,"Louisa County, IA"
3,Iowa,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,299.6 ,"Louisa County, IA"
