Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
4,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,35.4 ,"Boise County, ID"
9,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,600.0 ,"Boise County, ID"
15,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,366.7 ,"Franklin County, ID"
6,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.6 ,"Franklin County, ID"
10,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,550.3 ,"Franklin County, ID"
20,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,347.4 ,"Madison County, ID"
5,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,22.9 ,"Madison County, ID"
15,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,629.1 ,"Madison County, ID"
27,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,343.7 ,"Blaine County, ID"
8,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,29.4 ,"Blaine County, ID"
21,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,630.4 ,"Blaine County, ID"
6,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,304.3 ,"Oneida County, ID"
5,Idaho,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,595.9 ,"Oneida County, ID"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.1 ,"Iroquois County, IL"
84,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,650.9 ,"Iroquois County, IL"
23,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.4 ,"Iroquois County, IL"
65,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,098.3 ","Iroquois County, IL"
6,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.1 ,"Woodford County, IL"
82,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,546.9 ,"Woodford County, IL"
24,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.1 ,"Woodford County, IL"
64,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,950.1 ,"Woodford County, IL"
5,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,25.7 ,"Marion County, IL"
112,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,702.0 ,"Marion County, IL"
32,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.7 ,"Marion County, IL"
85,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,165.5 ","Marion County, IL"
6,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.2 ,"Clinton County, IL"
64,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,450.8 ,"Clinton County, IL"
22,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.7 ,"Clinton County, IL"
47,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,760.2 ,"Clinton County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.1 ,"McDonough County, IL"
60,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,541.1 ,"McDonough County, IL"
16,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.2 ,"McDonough County, IL"
48,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,927.2 ,"McDonough County, IL"
10,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.3 ,"Vermilion County, IL"
206,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,659.3 ,"Vermilion County, IL"
64,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.9 ,"Vermilion County, IL"
151,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,058.3 ","Vermilion County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.2 ,"Morgan County, IL"
86,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,596.3 ,"Morgan County, IL"
23,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.0 ,"Morgan County, IL"
67,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,016.1 ","Morgan County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.6 ,"Logan County, IL"
77,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,671.6 ,"Logan County, IL"
21,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.0 ,"Logan County, IL"
60,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,149.7 ","Logan County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.4 ,"Livingston County, IL"
88,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,596.3 ,"Livingston County, IL"
27,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.1 ,"Livingston County, IL"
66,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.3 ,"Livingston County, IL"
36,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.0 ,"Winnebago County, IL"
612,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,577.2 ,"Winnebago County, IL"
189,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.8 ,"Winnebago County, IL"
459,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,968.5 ,"Winnebago County, IL"
6,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.7 ,"Knox County, IL"
129,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,575.4 ,"Knox County, IL"
32,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.3 ,"Knox County, IL"
103,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,987.8 ,"Knox County, IL"
16,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.4 ,"Tazewell County, IL"
297,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,558.2 ,"Tazewell County, IL"
85,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.7 ,"Tazewell County, IL"
228,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,939.8 ,"Tazewell County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.2 ,"Franklin County, IL"
107,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,642.4 ,"Franklin County, IL"
30,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.5 ,"Franklin County, IL"
82,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,055.3 ","Franklin County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.2 ,"Fulton County, IL"
93,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,602.4 ,"Fulton County, IL"
24,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.1 ,"Fulton County, IL"
73,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,025.3 ","Fulton County, IL"
20,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.3 ,"Peoria County, IL"
374,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,569.4 ,"Peoria County, IL"
116,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.6 ,"Peoria County, IL"
278,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,937.6 ,"Peoria County, IL"
29,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.2 ,"St. Clair County, IL"
522,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,575.8 ,"St. Clair County, IL"
176,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.5 ,"St. Clair County, IL"
375,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,959.3 ,"St. Clair County, IL"
5,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.0 ,"Macoupin County, IL"
122,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,616.6 ,"Macoupin County, IL"
31,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.6 ,"Macoupin County, IL"
96,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,073.6 ","Macoupin County, IL"
21,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.9 ,"Sangamon County, IL"
420,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,564.2 ,"Sangamon County, IL"
127,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.4 ,"Sangamon County, IL"
314,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,953.0 ,"Sangamon County, IL"
10,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.4 ,"Macon County, IL"
261,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,588.8 ,"Macon County, IL"
71,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.0 ,"Macon County, IL"
200,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,979.3 ,"Macon County, IL"
14,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.4 ,"Rock Island County, IL"
314,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,538.6 ,"Rock Island County, IL"
91,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 ,"Rock Island County, IL"
237,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,890.3 ,"Rock Island County, IL"
11,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.9 ,"Kankakee County, IL"
250,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,634.6 ,"Kankakee County, IL"
76,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.2 ,"Kankakee County, IL"
186,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,054.8 ","Kankakee County, IL"
6,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.9 ,"Grundy County, IL"
94,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,612.3 ,"Grundy County, IL"
32,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.8 ,"Grundy County, IL"
67,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,036.3 ","Grundy County, IL"
6,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.9 ,"Adams County, IL"
155,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,531.9 ,"Adams County, IL"
41,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.7 ,"Adams County, IL"
120,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,874.7 ,"Adams County, IL"
7,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,"Williamson County, IL"
154,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,578.9 ,"Williamson County, IL"
44,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.4 ,"Williamson County, IL"
117,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,963.2 ,"Williamson County, IL"
5,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.9 ,"Henry County, IL"
115,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,544.1 ,"Henry County, IL"
28,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.7 ,"Henry County, IL"
91,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,944.2 ,"Henry County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.4 ,"Jackson County, IL"
93,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,499.5 ,"Jackson County, IL"
27,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.4 ,"Jackson County, IL"
71,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,838.7 ,"Jackson County, IL"
505,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.1 ,"Cook County, IL"
8719,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,526.8 ,"Cook County, IL"
2696,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.0 ,"Cook County, IL"
6527,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,899.8 ,"Cook County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.7 ,"Stephenson County, IL"
113,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,533.3 ,"Stephenson County, IL"
28,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.1 ,"Stephenson County, IL"
89,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,889.8 ,"Stephenson County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.7 ,"Coles County, IL"
98,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,530.0 ,"Coles County, IL"
24,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.7 ,"Coles County, IL"
78,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,940.6 ,"Coles County, IL"
22,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.9 ,"Madison County, IL"
593,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,598.2 ,"Madison County, IL"
171,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.9 ,"Madison County, IL"
444,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,014.8 ","Madison County, IL"
62,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.8 ,"Lake County, IL"
1077,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,502.0 ,"Lake County, IL"
310,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,39.2 ,"Lake County, IL"
829,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,906.3 ,"Lake County, IL"
3,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.8 ,"Jefferson County, IL"
86,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,562.0 ,"Jefferson County, IL"
26,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.6 ,"Jefferson County, IL"
63,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,909.6 ,"Jefferson County, IL"
8,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 ,"DeKalb County, IL"
165,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,579.9 ,"DeKalb County, IL"
47,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.8 ,"DeKalb County, IL"
126,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,022.7 ","DeKalb County, IL"
5,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.6 ,"Boone County, IL"
90,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,502.1 ,"Boone County, IL"
27,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.5 ,"Boone County, IL"
68,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,861.2 ,"Boone County, IL"
13,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.5 ,"McLean County, IL"
252,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,518.7 ,"McLean County, IL"
78,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.3 ,"McLean County, IL"
187,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,891.2 ,"McLean County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.8 ,"Ogle County, IL"
118,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,579.2 ,"Ogle County, IL"
32,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.0 ,"Ogle County, IL"
89,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,980.8 ,"Ogle County, IL"
59,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 ,"Will County, IL"
1042,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,542.6 ,"Will County, IL"
320,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.1 ,"Will County, IL"
781,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,967.8 ,"Will County, IL"
72,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.2 ,"DuPage County, IL"
1392,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,451.4 ,"DuPage County, IL"
393,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,36.3 ,"DuPage County, IL"
1071,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,805.9 ,"DuPage County, IL"
40,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.6 ,"Kane County, IL"
712,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,464.0 ,"Kane County, IL"
210,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,36.7 ,"Kane County, IL"
542,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,827.2 ,"Kane County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.3 ,"Whiteside County, IL"
141,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,571.1 ,"Whiteside County, IL"
36,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.5 ,"Whiteside County, IL"
108,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,957.4 ,"Whiteside County, IL"
21,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.5 ,"McHenry County, IL"
503,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,530.2 ,"McHenry County, IL"
146,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.7 ,"McHenry County, IL"
378,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,951.8 ,"McHenry County, IL"
9,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,9.7 ,"Kendall County, IL"
141,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,526.7 ,"Kendall County, IL"
42,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,35.4 ,"Kendall County, IL"
108,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,962.7 ,"Kendall County, IL"
10,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,9.3 ,"Champaign County, IL"
265,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,459.6 ,"Champaign County, IL"
76,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,39.9 ,"Champaign County, IL"
199,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,782.6 ,"Champaign County, IL"
21,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,875.9 ,"Pulaski County, IL"
6,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,99.2 ,"Pulaski County, IL"
16,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,391.8 ","Pulaski County, IL"
22,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,759.7 ,"Alexander County, IL"
6,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.0 ,"Alexander County, IL"
17,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,261.8 ","Alexander County, IL"
15,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,734.1 ,"Hardin County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,86.5 ,"Hardin County, IL"
12,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,190.1 ","Hardin County, IL"
15,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,708.7 ,"Scott County, IL"
4,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.7 ,"Scott County, IL"
12,Illinois,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,279.4 ","Scott County, IL"
