average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019
37,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,941.7 ,"Franklin County, IN",61.0,22940,22770,22694,22706,22758
61,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,559.9 ,"Randolph County, IN",60.0,25138,25112,24907,24806,24665
14,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.4 ,"Randolph County, IN",60.0,25138,25112,24907,24806,24665
48,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.1 ,"Randolph County, IN",60.0,25138,25112,24907,24806,24665
53,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,553.3 ,"Decatur County, IN",61.0,26339,26565,26620,26725,26559
18,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.9 ,"Decatur County, IN",61.0,26339,26565,26620,26725,26559
38,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,897.4 ,"Decatur County, IN",61.0,26339,26565,26620,26725,26559
37,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,552.5 ,"Rush County, IN",75.0,16708,16639,16643,16635,16581
11,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.8 ,"Rush County, IN",75.0,16708,16639,16643,16635,16581
28,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,943.9 ,"Rush County, IN",75.0,16708,16639,16643,16635,16581
32,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,549.0 ,"Newton County, IN",72.0,13971,13992,14027,13986,13984
10,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.3 ,"Newton County, IN",72.0,13971,13992,14027,13986,13984
23,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,895.9 ,"Newton County, IN",72.0,13971,13992,14027,13986,13984
18,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,544.1 ,"Benton County, IN",,8693,8658,8631,8653,8748
6,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.9 ,"Benton County, IN",,8693,8658,8631,8653,8748
12,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,824.5 ,"Benton County, IN",,8693,8658,8631,8653,8748
80,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,538.6 ,"Montgomery County, IN",58.0,38243,38238,38343,38274,38338
26,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.5 ,"Montgomery County, IN",58.0,38243,38238,38343,38274,38338
57,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,853.4 ,"Montgomery County, IN",58.0,38243,38238,38343,38274,38338
57,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,531.6 ,"Ripley County, IN",58.5,28372,28381,28428,28450,28324
19,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.5 ,"Ripley County, IN",58.5,28372,28381,28428,28450,28324
41,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,856.4 ,"Ripley County, IN",58.5,28372,28381,28428,28450,28324
35,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,530.2 ,"Tipton County, IN",,15249,15163,15137,15112,15148
10,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.1 ,"Tipton County, IN",,15249,15163,15137,15112,15148
27,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,907.6 ,"Tipton County, IN",,15249,15163,15137,15112,15148
38,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,525.9 ,"Brown County, IN",54.0,14994,14996,15010,15230,15092
11,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.3 ,"Brown County, IN",54.0,14994,14996,15010,15230,15092
28,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,868.5 ,"Brown County, IN",54.0,14994,14996,15010,15230,15092
43,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,523.5 ,"Spencer County, IN",60.0,20640,20491,20440,20385,20277
12,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.3 ,"Spencer County, IN",60.0,20640,20491,20440,20385,20277
34,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,916.0 ,"Spencer County, IN",60.0,20640,20491,20440,20385,20277
35,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,506.3 ,"Parke County, IN",57.0,16970,16938,16907,16978,16937
10,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.8 ,"Parke County, IN",57.0,16970,16938,16907,16978,16937
26,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,835.0 ,"Parke County, IN",57.0,16970,16938,16907,16978,16937
17,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,491.2 ,"Warren County, IN",64.0,8270,8165,8204,8280,8265
3,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,29.0 ,"Warren County, IN",64.0,8270,8165,8204,8280,8265
14,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,893.8 ,"Warren County, IN",64.0,8270,8165,8204,8280,8265
40,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,489.3 ,"Carroll County, IN",66.0,19887,19973,20067,20188,20257
11,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.4 ,"Carroll County, IN",66.0,19887,19973,20067,20188,20257
32,Indiana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,857.9 ,"Carroll County, IN",66.0,19887,19973,20067,20188,20257
7,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,41.5 ,"Perry County, KY",52.5,27373,27197,26586,26208,25758
86,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,880.3 ,"Perry County, KY",52.5,27373,27197,26586,26208,25758
36,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,114.3 ,"Perry County, KY",52.5,27373,27197,26586,26208,25758
57,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,372.1 ","Perry County, KY",52.5,27373,27197,26586,26208,25758
6,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,36.8 ,"Harlan County, KY",56.0,27506,26996,26676,26309,26010
81,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,783.3 ,"Harlan County, KY",56.0,27506,26996,26676,26309,26010
31,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,98.8 ,"Harlan County, KY",56.0,27506,26996,26676,26309,26010
56,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,240.5 ","Harlan County, KY",56.0,27506,26996,26676,26309,26010
4,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,36.6 ,"Russell County, KY",59.0,17685,17769,17723,17790,17923
52,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,698.0 ,"Russell County, KY",59.0,17685,17769,17723,17790,17923
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,85.9 ,"Russell County, KY",59.0,17685,17769,17723,17790,17923
39,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,141.8 ","Russell County, KY",59.0,17685,17769,17723,17790,17923
3,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,33.4 ,"Rockcastle County, KY",59.0,16932,16872,16778,16823,16695
37,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,587.9 ,"Rockcastle County, KY",59.0,16932,16872,16778,16823,16695
14,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.1 ,"Rockcastle County, KY",59.0,16932,16872,16778,16823,16695
27,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,950.4 ,"Rockcastle County, KY",59.0,16932,16872,16778,16823,16695
6,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,32.0 ,"Knox County, KY",51.0,31465,31471,31444,31300,31145
89,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,764.2 ,"Knox County, KY",51.0,31465,31471,31444,31300,31145
37,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,106.3 ,"Knox County, KY",51.0,31465,31471,31444,31300,31145
59,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,119.4 ","Knox County, KY",51.0,31465,31471,31444,31300,31145
5,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,31.5 ,"Anderson County, KY",,21920,22191,22545,22641,22747
50,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,656.3 ,"Anderson County, KY",,21920,22191,22545,22641,22747
19,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.3 ,"Anderson County, KY",,21920,22191,22545,22641,22747
35,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,087.9 ","Anderson County, KY",,21920,22191,22545,22641,22747
3,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,31.3 ,"Hart County, KY",60.0,18421,18541,18745,18902,19035
54,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,791.3 ,"Hart County, KY",60.0,18421,18541,18745,18902,19035
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.1 ,"Hart County, KY",60.0,18421,18541,18745,18902,19035
40,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,376.6 ","Hart County, KY",60.0,18421,18541,18745,18902,19035
5,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.7 ,"Logan County, KY",48.0,26746,26678,27003,26983,27102
72,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,685.4 ,"Logan County, KY",48.0,26746,26678,27003,26983,27102
23,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.0 ,"Logan County, KY",48.0,26746,26678,27003,26983,27102
54,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,142.2 ","Logan County, KY",48.0,26746,26678,27003,26983,27102
6,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.5 ,"Whitley County, KY",58.0,36109,36108,36074,36101,36264
106,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,867.3 ,"Whitley County, KY",58.0,36109,36108,36074,36101,36264
39,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,104.7 ,"Whitley County, KY",58.0,36109,36108,36074,36101,36264
74,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,342.0 ","Whitley County, KY",58.0,36109,36108,36074,36101,36264
4,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.5 ,"Johnson County, KY",60.0,23128,22858,22606,22391,22188
68,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,791.5 ,"Johnson County, KY",60.0,23128,22858,22606,22391,22188
23,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,86.9 ,"Johnson County, KY",60.0,23128,22858,22606,22391,22188
49,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,298.6 ","Johnson County, KY",60.0,23128,22858,22606,22391,22188
11,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.3 ,"Pike County, KY",44.0,61781,60431,58905,58492,57876
166,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,707.2 ,"Pike County, KY",44.0,61781,60431,58905,58492,57876
65,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,91.2 ,"Pike County, KY",44.0,61781,60431,58905,58492,57876
112,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,083.8 ","Pike County, KY",44.0,61781,60431,58905,58492,57876
3,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.7 ,"Marion County, KY",42.0,19212,19135,19276,19326,19273
41,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,595.1 ,"Marion County, KY",42.0,19212,19135,19276,19326,19273
14,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.7 ,"Marion County, KY",42.0,19212,19135,19276,19326,19273
30,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,991.9 ,"Marion County, KY",42.0,19212,19135,19276,19326,19273
3,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.9 ,"Bourbon County, KY",,20166,20130,20092,20116,19788
52,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,647.3 ,"Bourbon County, KY",,20166,20130,20092,20116,19788
17,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.6 ,"Bourbon County, KY",,20166,20130,20092,20116,19788
38,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,046.9 ","Bourbon County, KY",,20166,20130,20092,20116,19788
10,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.2 ,"Pulaski County, KY",58.0,63862,64013,64314,64584,64979
167,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,669.2 ,"Pulaski County, KY",58.0,63862,64013,64314,64584,64979
59,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,81.2 ,"Pulaski County, KY",58.0,63862,64013,64314,64584,64979
118,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,051.6 ","Pulaski County, KY",58.0,63862,64013,64314,64584,64979
6,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,25.5 ,"Floyd County, KY",,37531,36968,36296,35896,35589
108,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,783.4 ,"Floyd County, KY",,37531,36968,36296,35896,35589
40,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,92.7 ,"Floyd County, KY",,37531,36968,36296,35896,35589
73,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,218.4 ","Floyd County, KY",,37531,36968,36296,35896,35589
7,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,25.4 ,"Hopkins County, KY",53.5,46055,45598,45293,45024,44686
118,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,666.5 ,"Hopkins County, KY",53.5,46055,45598,45293,45024,44686
39,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.6 ,"Hopkins County, KY",53.5,46055,45598,45293,45024,44686
86,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,094.2 ","Hopkins County, KY",53.5,46055,45598,45293,45024,44686
5,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,25.0 ,"Marshall County, KY",59.0,31059,31280,31318,31202,31100
87,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,625.8 ,"Marshall County, KY",59.0,31059,31280,31318,31202,31100
28,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.7 ,"Marshall County, KY",59.0,31059,31280,31318,31202,31100
64,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,995.2 ,"Marshall County, KY",59.0,31059,31280,31318,31202,31100
4,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.4 ,"Lincoln County, KY",52.0,24342,24382,24495,24612,24549
66,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,697.4 ,"Lincoln County, KY",52.0,24342,24382,24495,24612,24549
20,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.2 ,"Lincoln County, KY",52.0,24342,24382,24495,24612,24549
49,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,158.8 ","Lincoln County, KY",52.0,24342,24382,24495,24612,24549
12,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.2 ,"Madison County, KY",49.0,88212,89532,91170,92107,92987
159,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,598.3 ,"Madison County, KY",49.0,88212,89532,91170,92107,92987
57,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.3 ,"Madison County, KY",49.0,88212,89532,91170,92107,92987
115,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,996.6 ,"Madison County, KY",49.0,88212,89532,91170,92107,92987
3,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.6 ,"Ohio County, KY",56.0,24021,24158,24116,24064,23994
64,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,715.2 ,"Ohio County, KY",56.0,24021,24158,24116,24064,23994
21,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.5 ,"Ohio County, KY",56.0,24021,24158,24116,24064,23994
46,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,137.0 ","Ohio County, KY",56.0,24021,24158,24116,24064,23994
7,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.3 ,"Boyd County, KY",45.0,48471,48121,47808,47292,46718
128,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,655.1 ,"Boyd County, KY",45.0,48471,48121,47808,47292,46718
38,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.9 ,"Boyd County, KY",45.0,48471,48121,47808,47292,46718
96,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,084.2 ","Boyd County, KY",45.0,48471,48121,47808,47292,46718
5,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.2 ,"Graves County, KY",61.0,37248,37217,37190,37319,37266
84,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,577.9 ,"Graves County, KY",61.0,37248,37217,37190,37319,37266
26,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.1 ,"Graves County, KY",61.0,37248,37217,37190,37319,37266
63,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,954.9 ,"Graves County, KY",61.0,37248,37217,37190,37319,37266
6,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.5 ,"Henderson County, KY",55.0,46344,46212,45867,45512,45210
108,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,627.7 ,"Henderson County, KY",55.0,46344,46212,45867,45512,45210
37,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.8 ,"Henderson County, KY",55.0,46344,46212,45867,45512,45210
76,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,013.4 ","Henderson County, KY",55.0,46344,46212,45867,45512,45210
3,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.4 ,"Grant County, KY",,24736,24910,24973,25065,25069
50,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,687.3 ,"Grant County, KY",,24736,24910,24973,25065,25069
20,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.5 ,"Grant County, KY",,24736,24910,24973,25065,25069
34,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,117.0 ","Grant County, KY",,24736,24910,24973,25065,25069
4,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.3 ,"Montgomery County, KY",55.0,27576,27666,27913,28109,28157
69,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,723.8 ,"Montgomery County, KY",55.0,27576,27666,27913,28109,28157
23,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.8 ,"Montgomery County, KY",55.0,27576,27666,27913,28109,28157
49,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,194.1 ","Montgomery County, KY",55.0,27576,27666,27913,28109,28157
