County,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate†cases per 100,000(95% Confidence Interval)",CI*Rank&fork;(95% Confidence Interval),Average Annual Count,Recent Trend,Recent 5-Year Trend‡ in Incidence Rates(95% Confidence Interval),State,Cancer,Race/Ethnicity,Sex,Age,Area,Parish
Miami-Dade County  6,***,"480.6 (475.5, 485.7)","39 (31, 45)",6903,falling,"-1.4 (-1.7, -1.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Broward County  6,***,"474.0 (468.1, 479.9)","40 (34, 48)",5152,falling,"-5.6 (-10.1, -0.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Manatee County  6,***,"473.3 (461.8, 485.0)","41 (31, 51)",1451,stable,"-4.4 (-10.2, 1.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Highlands County  6,***,"470.6 (448.8, 493.3)","42 (27, 57)",468,falling,"-1.4 (-2.0, -0.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Okaloosa County  6,***,"467.8 (449.6, 486.6)","43 (30, 56)",524,falling,"-1.8 (-2.4, -1.3)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Palm Beach County  6,***,"466.4 (460.3, 472.5)","44 (38, 52)",4901,falling,"-5.0 (-9.0, -0.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
St. Lucie County  6,***,"465.7 (452.8, 478.9)","45 (34, 55)",1070,falling,"-1.4 (-2.0, -0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Monroe County  6,***,"463.2 (438.8, 488.8)","46 (29, 59)",297,stable,"-7.7 (-15.5, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Bradford County  6,***,"461.5 (416.4, 510.4)","47 (15, 63)",79,stable,"4.4 (-2.2, 11.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Orange County  6,***,"459.7 (451.7, 467.8)","48 (40, 55)",2704,falling,"-2.9 (-3.7, -2.2)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Hardee County  6,***,"459.2 (412.4, 510.0)","49 (15, 63)",71,stable,"-0.4 (-1.9, 1.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lee County  6,***,"455.7 (447.6, 464.0)","50 (42, 57)",2780,falling,"-1.6 (-2.2, -1.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Gilchrist County  6,***,"453.7 (398.8, 514.8)","51 (11, 65)",53,stable,"7.6 (-4.2, 20.7)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Leon County  6,***,"453.1 (436.0, 470.8)","52 (36, 59)",574,falling,"-1.3 (-1.9, -0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lafayette County  6,***,"450.3 (370.1, 543.3)","53 (5, 66)",23,stable,"-1.0 (-3.7, 1.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Baker County  6,***,"448.2 (398.7, 502.1)","54 (18, 64)",65,falling,"-2.3 (-3.7, -0.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Walton County  6,***,"441.6 (413.6, 471.1)","55 (33, 62)",201,falling,"-1.5 (-2.4, -0.6)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Collier County  6,***,"438.2 (427.2, 449.4)","56 (49, 61)",1462,falling,"-2.0 (-2.6, -1.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Hamilton County  6,***,"437.2 (376.5, 505.3)","57 (13, 66)",40,stable,"-0.6 (-2.9, 1.7)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Taylor County  6,***,"426.2 (380.2, 476.7)","58 (28, 65)",65,falling,"-2.9 (-4.2, -1.5)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
DeSoto County  6,***,"421.0 (386.6, 457.9)","59 (37, 65)",114,falling,"-1.1 (-2.0, -0.2)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Washington County  6,***,"417.8 (373.6, 466.1)","60 (31, 65)",68,stable,"-0.5 (-2.4, 1.5)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Jefferson County  6,***,"415.3 (360.6, 477.1)","61 (28, 66)",45,stable,"-1.0 (-3.0, 1.2)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Hendry County  6,***,"399.6 (362.4, 439.5)","62 (48, 66)",86,falling,"-2.2 (-3.6, -0.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Madison County  6,***,"376.9 (329.3, 430.0)","63 (48, 67)",48,falling,"-2.5 (-4.4, -0.6)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Jackson County  6,***,"375.3 (345.6, 407.0)","64 (58, 66)",122,stable,"-0.3 (-1.4, 0.7)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Liberty County  6,***,"361.9 (287.4, 450.3)","65 (29, 67)",18,stable,"-1.6 (-4.1, 1.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Glades County  6,***,"333.1 (287.5, 385.7)","66 (59, 67)",41,falling,"-2.5 (-4.1, -0.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Holmes County  6,***,"304.4 (263.1, 350.9)","67 (63, 67)",40,stable,"0.6 (-2.2, 3.6)",Florida,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Florida  6,***,"431.0 (429.4, 432.6)",,63405,stable,"-0.8 (-2.5, 1.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
US (SEER+NPCR)  1,***,"422.7 (422.3, 423.2)",,843265,stable,"-0.8 (-1.6, 0.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Union County  6,***,"599.2 (512.3, 696.8)","1 (1, 20)",37,stable,"0.6 (-1.7, 3.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Dixie County  6,***,"518.7 (455.9, 588.7)","2 (1, 46)",61,stable,"0.6 (-1.0, 2.3)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Bradford County  6,***,"516.2 (464.9, 572.0)","3 (1, 35)",85,rising,"2.8 (1.6, 4.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Hernando County  6,***,"516.2 (498.5, 534.4)","4 (1, 11)",815,stable,"-1.0 (-3.1, 1.2)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Clay County  6,***,"496.2 (478.6, 514.4)","5 (2, 19)",629,rising,"1.0 (0.4, 1.5)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Columbia County  6,***,"494.6 (464.4, 526.3)","6 (1, 32)",223,rising,"1.5 (0.5, 2.6)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Marion County  6,***,"493.4 (480.9, 506.3)","7 (3, 17)",1501,rising,"0.7 (0.1, 1.3)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Citrus County  6,***,"493.2 (473.2, 514.0)","8 (2, 22)",710,rising,"1.9 (1.3, 2.5)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Levy County  6,***,"487.5 (450.4, 527.2)","9 (1, 38)",153,rising,"1.6 (0.4, 2.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Nassau County  6,***,"487.3 (461.1, 514.7)","10 (2, 31)",295,stable,"0.5 (-0.6, 1.6)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Duval County  6,***,"481.2 (472.8, 489.7)","11 (6, 21)",2637,rising,"0.6 (0.3, 0.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Hardee County  6,***,"478.6 (429.0, 532.5)","12 (1, 53)",72,rising,"1.5 (0.1, 2.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Gilchrist County  6,***,"477.6 (417.6, 544.2)","13 (1, 56)",54,rising,"1.7 (0.2, 3.2)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Lake County  6,***,"476.6 (464.1, 489.4)","14 (6, 26)",1346,stable,"0.3 (-0.2, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Pasco County  6,***,"474.9 (464.6, 485.3)","15 (7, 24)",1842,stable,"-1.2 (-3.4, 1.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Volusia County  6,***,"467.8 (457.8, 478.0)","16 (10, 29)",2002,rising,"2.5 (1.2, 3.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Polk County  6,***,"466.4 (457.2, 475.7)","17 (11, 29)",2167,stable,"-2.6 (-5.1, 0.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Okeechobee County  6,***,"464.1 (425.3, 505.6)","18 (2, 53)",118,stable,"0.5 (-0.8, 1.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Taylor County  6,***,"463.9 (410.5, 522.7)","19 (2, 57)",64,stable,"0.5 (-0.5, 1.6)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Brevard County  6,***,"461.8 (452.3, 471.4)","20 (12, 33)",2150,stable,"0.2 (-0.2, 0.6)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Putnam County  6,***,"458.2 (431.1, 486.7)","21 (5, 47)",251,stable,"0.2 (-0.6, 1.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
St. Johns County  6,***,"457.9 (442.8, 473.5)","22 (11, 39)",759,stable,"-0.3 (-1.1, 0.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Suwannee County  6,***,"455.7 (420.4, 493.5)","23 (3, 54)",142,stable,"0.6 (-0.5, 1.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Lafayette County  6,***,"454.3 (368.4, 555.1)","24 (1, 64)",21,rising,"3.0 (1.0, 5.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Highlands County  6,***,"454.1 (430.5, 478.7)","25 (8, 46)",429,rising,"1.1 (0.2, 2.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Gulf County  6,***,"453.7 (388.9, 527.1)","26 (1, 62)",44,stable,"0.6 (-0.6, 1.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Franklin County  6,***,"452.9 (377.3, 540.3)","27 (1, 64)",33,stable,"-0.3 (-2.3, 1.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Bay County  6,***,"451.5 (434.0, 469.6)","28 (12, 43)",535,stable,"0.8 (-0.2, 1.7)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Flagler County  6,***,"451.0 (430.1, 472.7)","29 (10, 47)",453,stable,"0.0 (-0.9, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Pinellas County  6,***,"450.8 (443.7, 458.1)","30 (19, 37)",3618,stable,"0.4 (0.0, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Hillsborough County  6,***,"450.0 (443.4, 456.7)","31 (20, 37)",3676,stable,"0.2 (-0.1, 0.5)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Sarasota County  6,***,"448.3 (437.2, 459.7)","32 (18, 40)",1895,rising,"1.4 (0.6, 2.2)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Alachua County  6,***,"444.7 (428.8, 461.1)","33 (16, 46)",635,stable,"0.2 (-0.5, 1.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Hamilton County  6,***,"442.7 (376.9, 517.4)","34 (1, 63)",38,stable,"1.8 (-0.3, 3.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Charlotte County  6,***,"439.8 (422.4, 457.8)","35 (17, 50)",815,rising,"1.2 (0.4, 1.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Escambia County  6,***,"439.1 (425.6, 452.9)","36 (21, 46)",875,stable,"0.3 (-0.2, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Indian River County  6,***,"438.3 (420.4, 456.9)","37 (18, 50)",638,stable,"0.3 (-0.2, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Wakulla County  6,***,"435.4 (391.6, 482.9)","38 (4, 60)",78,stable,"1.2 (-0.3, 2.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Seminole County  6,***,"433.1 (422.2, 444.3)","39 (26, 48)",1250,stable,"0.4 (0.0, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Baker County  6,***,"430.4 (384.4, 480.6)","40 (6, 61)",67,stable,"0.0 (-1.3, 1.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Sumter County  6,***,"425.5 (399.8, 452.7)","41 (18, 57)",653,stable,"0.0 (-0.9, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Calhoun County  6,***,"425.2 (366.0, 492.2)","42 (3, 64)",40,rising,"2.4 (0.9, 4.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
St. Lucie County  6,***,"424.1 (411.6, 437.0)","43 (30, 53)",1006,stable,"0.5 (-0.2, 1.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Martin County  6,***,"423.3 (405.8, 441.5)","44 (28, 55)",612,falling,"-5.2 (-9.4, -0.7)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Broward County  6,***,"421.5 (416.3, 426.8)","45 (37, 51)",5234,stable,"-0.3 (-0.7, 0.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Okaloosa County  6,***,"418.1 (401.6, 435.1)","46 (31, 56)",517,falling,"-0.6 (-1.1, -0.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Palm Beach County  6,***,"417.3 (411.5, 423.0)","47 (38, 53)",4820,falling,"-2.8 (-5.0, -0.5)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Osceola County  6,***,"416.8 (403.7, 430.2)","48 (34, 56)",781,rising,"2.1 (0.4, 3.7)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
DeSoto County  6,***,"416.1 (376.1, 459.4)","49 (12, 62)",95,rising,"1.5 (0.3, 2.7)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Manatee County  6,***,"414.7 (403.6, 426.1)","50 (36, 55)",1300,stable,"0.4 (-0.3, 1.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Santa Rosa County  6,***,"414.0 (396.3, 432.4)","51 (31, 57)",435,stable,"0.1 (-0.6, 0.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Lee County  6,***,"401.8 (393.8, 410.0)","52 (46, 58)",2403,stable,"0.3 (-0.4, 1.0)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Orange County  6,***,"401.0 (394.3, 407.8)","53 (47, 58)",2790,falling,"-0.5 (-0.7, -0.2)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Gadsden County  6,***,"400.9 (368.9, 435.1)","54 (24, 62)",124,stable,"-0.3 (-1.8, 1.1)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Liberty County  6,***,"400.8 (316.1, 502.4)","55 (2, 67)",16,stable,"0.3 (-1.8, 2.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Miami-Dade County  6,***,"394.1 (389.8, 398.3)","56 (50, 59)",6912,stable,"0.1 (-0.2, 0.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Hendry County  6,***,"379.5 (342.0, 420.0)","57 (34, 65)",77,stable,"0.1 (-1.2, 1.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Washington County  6,***,"379.1 (334.2, 428.8)","58 (25, 66)",57,rising,"2.8 (0.9, 4.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Jefferson County  6,***,"368.0 (311.1, 433.2)","59 (17, 67)",38,stable,"-0.4 (-2.1, 1.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Leon County  6,***,"365.5 (351.6, 379.8)","60 (55, 64)",557,falling,"-1.0 (-1.6, -0.3)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Collier County  6,***,"361.3 (350.5, 372.3)","61 (56, 64)",1163,stable,"-0.2 (-0.8, 0.3)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Walton County  6,***,"355.6 (330.2, 382.7)","62 (53, 65)",163,stable,"-0.7 (-1.9, 0.5)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Monroe County  6,***,"354.6 (331.3, 379.3)","63 (54, 66)",194,falling,"-1.4 (-2.6, -0.3)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Glades County  6,***,"333.6 (276.7, 400.2)","64 (35, 67)",31,stable,"-0.7 (-3.2, 1.8)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Jackson County  6,***,"309.1 (280.2, 340.3)","65 (61, 67)",97,rising,"1.5 (0.2, 2.9)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Holmes County  6,***,"299.9 (256.2, 349.4)","66 (58, 67)",39,rising,"4.3 (2.0, 6.7)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Madison County  6,***,"292.4 (249.1, 341.7)","67 (59, 67)",37,stable,"0.1 (-2.3, 2.4)",Florida,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Georgia  7,***,"531.4 (528.5, 534.4)",,26727,falling,"-0.8 (-1.0, -0.6)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
US (SEER+NPCR)  1,***,"487.4 (486.9, 487.8)",,859984,falling,"-1.1 (-1.7, -0.5)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
McDuffie County  7,***,"685.3 (616.5, 759.9)","1 (1, 53)",81,rising,"1.7 (0.6, 2.8)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Pickens County  7,***,"678.4 (628.0, 732.2)","2 (1, 31)",152,rising,"1.1 (0.1, 2.0)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lee County  7,***,"659.0 (594.9, 728.1)","3 (1, 76)",93,stable,"0.4 (-0.6, 1.4)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Turner County  7,***,"649.8 (550.4, 762.9)","4 (1, 128)",32,stable,"0.1 (-1.7, 2.0)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Butts County  7,***,"637.8 (576.2, 704.3)","5 (1, 86)",86,stable,"0.7 (-0.5, 1.9)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Monroe County  7,***,"632.6 (578.5, 690.6)","6 (1, 79)",110,stable,"-0.2 (-1.3, 0.9)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Ben Hill County  7,***,"631.4 (557.8, 712.2)","7 (1, 106)",58,stable,"-1.2 (-3.1, 0.6)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Chattahoochee County  7,***,"630.3 (482.3, 805.1)","8 (1, 155)",14,stable,"0.5 (-2.4, 3.5)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Sumter County  7,***,"624.0 (568.9, 683.1)","9 (1, 87)",101,stable,"0.3 (-0.6, 1.2)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Crawford County  7,***,"622.5 (542.8, 711.4)","10 (1, 121)",51,stable,"0.9 (-0.7, 2.5)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lumpkin County  7,***,"619.5 (567.7, 675.0)","11 (1, 81)",117,stable,"-0.4 (-1.5, 0.7)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Upson County  7,***,"619.4 (564.2, 678.9)","12 (1, 92)",100,stable,"0.4 (-0.5, 1.3)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Terrell County  7,***,"618.0 (524.1, 724.9)","13 (1, 136)",34,falling,"-1.9 (-3.4, -0.4)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Towns County  7,***,"617.7 (547.1, 697.7)","14 (1, 113)",71,stable,"-0.3 (-1.4, 0.8)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Jasper County  7,***,"613.3 (537.5, 697.4)","15 (1, 127)",52,*,*,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lanier County  7,***,"605.4 (510.6, 712.4)","16 (1, 140)",31,stable,"0.1 (-1.9, 2.1)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Union County  7,***,"598.2 (547.4, 653.5)","17 (1, 100)",128,stable,"0.3 (-0.8, 1.4)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Warren County  7,***,"597.6 (485.9, 730.2)","18 (1, 152)",22,*,*,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Spalding County  7,***,"594.8 (559.4, 632.0)","19 (5, 81)",224,stable,"0.3 (-0.4, 0.9)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Washington County  7,***,"594.5 (531.4, 663.2)","20 (1, 126)",71,*,*,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lincoln County  7,***,"593.0 (501.4, 698.4)","21 (1, 144)",35,stable,"0.6 (-1.1, 2.3)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Haralson County  7,***,"592.3 (539.1, 649.6)","22 (2, 113)",97,stable,"-0.2 (-1.2, 0.8)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Newton County  7,***,"591.3 (559.7, 624.3)","23 (6, 79)",286,stable,"-0.7 (-1.3, 0.0)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Barrow County  7,***,"591.1 (553.4, 630.5)","24 (4, 88)",207,stable,"-0.8 (-1.7, 0.1)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Bryan County  7,***,"590.6 (535.0, 650.4)","25 (2, 122)",91,stable,"0.4 (-0.8, 1.8)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Jefferson County  7,***,"589.0 (518.3, 666.9)","26 (1, 133)",54,*,*,Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Jones County  7,***,"588.5 (535.4, 645.7)","27 (2, 114)",99,stable,"0.0 (-1.2, 1.3)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Elbert County  7,***,"587.5 (526.4, 654.1)","28 (2, 126)",74,stable,"0.1 (-0.9, 1.1)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Bibb County  7,***,"586.6 (561.9, 612.1)","29 (10, 70)",452,falling,"-0.9 (-1.3, -0.5)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Stephens County  7,***,"584.6 (530.0, 643.5)","30 (3, 122)",92,stable,"-0.6 (-1.3, 0.2)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Burke County  7,***,"584.0 (520.2, 653.6)","31 (2, 129)",69,stable,"-0.3 (-1.5, 1.0)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Worth County  7,***,"583.8 (523.1, 650.0)","32 (1, 128)",75,stable,"0.1 (-1.1, 1.4)",Georgia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
