,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
92,Macon County,16,stable,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,167.3 ,91 ,15.4 
93,Ware County,18,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,166.8 ,92 ,-1.3 
94,Houston County,62,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,165.2 ,93 ,-1.8 
95,Twiggs County,8,stable,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,163.5 ,94 ,-1.1 
96,Randolph County,10,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,162.2 ,95 ,-3.0 
97,Bartow County,14,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,161.9 ,96 ,-1.8 
98,Camden County,14,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,161.7 ,97 ,-2.0 
99,Glynn County,35,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,161.5 ,98 ,-2.0 
100,Hart County,9,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,161.4 ,99 ,-1.9 
101,Baldwin County,30,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,160.7 ,100 ,-1.0 
102,Cook County,8,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,160.6 ,101 ,-1.9 
103,Lanier County,3,stable,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,158.2 ,102 ,-1.4 
104,Cobb County,197,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,156.4 ,103 ,-1.7 
105,Calhoun County,6,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,152.4 ,104 ,-2.4 
106,Telfair County,11,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,152.1 ,105 ,-3.6 
107,Hancock County,13,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,151.8 ,106 ,-1.8 
108,Clayton County,201,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,151.1 ,107 ,-1.7 
109,DeKalb County,561,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,149.7 ,108 ,-2.0 
110,Gwinnett County,208,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,149.5 ,109 ,-1.3 
111,Harris County,12,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,149.0 ,110 ,-2.8 
112,Wilkinson County,7,stable,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,148.4 ,111 ,-1.0 
113,Clarke County,44,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,147.9 ,112 ,-5.9 
114,Polk County,9,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,146.9 ,113 ,-2.1 
115,Wilcox County,5,stable,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,146.8 ,114 ,-1.4 
116,Liberty County,27,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,146.2 ,115 ,-2.7 
117,Talbot County,8,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,146.0 ,116 ,-1.7 
118,Baker County,3,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,144.3 ,117 ,*
119,Charlton County,5,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,143.8 ,118 ,*
120,Lowndes County,48,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,142.3 ,119 ,-2.7 
121,Pulaski County,6,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,142.1 ,120 ,-3.3 
122,Rockdale County,56,stable,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,142.0 ,121 ,7.3 
123,Fayette County,39,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,141.6 ,122 ,-2.3 
124,Cherokee County,15,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,141.3 ,123 ,-3.4 
125,Jeff Davis County,4,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,140.9 ,124 ,-3.2 
126,Paulding County,27,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,134.4 ,125 ,*
127,Dodge County,9,stable,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,133.5 ,126 ,-1.6 
128,Columbia County,26,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,130.7 ,127 ,-2.5 
129,Forsyth County,8,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,128.5 ,128 ,*
130,Jones County,12,stable,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,126.6 ,129 ,-1.3 
131,Dooly County,11,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,124.2 ,130 ,-3.7 
132,McIntosh County,8,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,113.2 ,131 ,-3.8 
133,Johnson County,4,falling,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,111.8 ,132 ,-3.4 
134,Long County,4,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,108.7 ,133 ,*
135,Atkinson County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
136,Banks County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
137,Brantley County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
138,Catoosa County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
139,Chattahoochee County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
140,Dade County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
141,Dawson County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
142,Echols County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
143,Fannin County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
144,Gilmer County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
145,Glascock County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
146,Habersham County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
147,Haralson County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
148,Heard County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
149,Lumpkin County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
150,Murray County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
151,Oconee County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
152,Pickens County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
153,Rabun County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
154,Schley County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
155,Taliaferro County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
156,Towns County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
157,Union County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
158,Webster County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
159,Wheeler County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
160,White County,3 or fewer,*,Georgia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
2,Appling County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
3,Atkinson County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
4,Bacon County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
5,Baker County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
6,Baldwin County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
7,Banks County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
8,Barrow County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
9,Bartow County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
10,Ben Hill County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
11,Berrien County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
12,Bibb County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
13,Bleckley County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
14,Brantley County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
15,Brooks County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
16,Bryan County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
17,Bulloch County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
18,Burke County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
19,Butts County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
20,Calhoun County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
21,Camden County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
22,Candler County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
23,Carroll County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
24,Catoosa County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
25,Charlton County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
26,Chatham County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
27,Chattahoochee County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
28,Chattooga County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
29,Cherokee County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
30,Clarke County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
31,Clay County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
32,Clayton County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
33,Clinch County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
34,Cobb County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
35,Coffee County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
36,Colquitt County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
37,Columbia County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
38,Cook County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
39,Coweta County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
40,Crawford County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
41,Crisp County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
42,Dade County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
43,Dawson County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
44,DeKalb County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
45,Decatur County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
46,Dodge County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
47,Dooly County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
48,Dougherty County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
49,Douglas County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
50,Early County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
51,Echols County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
52,Effingham County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
53,Elbert County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
54,Emanuel County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
55,Evans County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
56,Fannin County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
57,Fayette County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
58,Floyd County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
59,Forsyth County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
60,Franklin County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
61,Fulton County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
62,Gilmer County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
63,Glascock County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
64,Glynn County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
65,Gordon County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
66,Grady County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
67,Greene County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
68,Gwinnett County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
69,Habersham County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
70,Hall County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
71,Hancock County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
72,Haralson County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
73,Harris County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
74,Hart County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
75,Heard County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
76,Henry County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
77,Houston County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
78,Irwin County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
79,Jackson County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
80,Jasper County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
81,Jeff Davis County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
82,Jefferson County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
83,Jenkins County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
84,Johnson County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
85,Jones County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
86,Lamar County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
87,Lanier County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
88,Laurens County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
89,Lee County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
90,Liberty County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
91,Lincoln County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
92,Long County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
93,Lowndes County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
94,Lumpkin County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
95,Macon County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
96,Madison County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
97,Marion County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
98,McDuffie County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
99,McIntosh County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
100,Meriwether County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
101,Miller County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
102,Mitchell County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
103,Monroe County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
104,Montgomery County,3 or fewer,*,Georgia,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
