,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
109,Owen County,23,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,560.0 ,108 ,-1.3 
110,Edmonson County,29,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,559.0 ,109 ,-1.3 
111,Bullitt County,146,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,558.5 ,110 ,-1.7 
112,Ballard County,19,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,554.1 ,111 ,-1.7 
113,Lyon County,24,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,553.9 ,112 ,-1.0 
114,Calloway County,76,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,547.5 ,113 ,-0.4 
115,Spencer County,31,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,545.4 ,114 ,-1.5 
116,Hickman County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,539.0 ,115 ,-0.4 
117,Woodford County,53,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,531.4 ,116 ,-3.5 
118,Adair County,38,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,523.5 ,117 ,-1.2 
119,Oldham County,96,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,522.4 ,118 ,-1.5 
120,Fayette County,478,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,522.4 ,119 ,-1.7 
121,Boone County,194,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.1 ,120 ,-2.5 
2,Owsley County,6,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,118.9 ,1 ,1.2 
3,Martin County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,118.9 ,2 ,0.5 
4,Wolfe County,9,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,115.4 ,3 ,1.2 
5,Perry County,36,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,114.3 ,4 ,-0.2 
6,Breathitt County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,108.6 ,5 ,0.0 
7,Knox County,37,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,106.3 ,6 ,0.1 
8,Leslie County,13,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,105.6 ,7 ,0.5 
9,Whitley County,39,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,104.7 ,8 ,-0.4 
10,Nicholas County,9,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,99.6 ,9 ,0.1 
11,Harlan County,31,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,98.8 ,10 ,-0.3 
12,Lewis County,16,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,95.5 ,11 ,-0.4 
13,Powell County,13,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,94.9 ,12 ,0.2 
14,Monroe County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,94.2 ,13 ,-0.6 
15,Floyd County,40,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,92.7 ,14 ,-0.9 
16,Pike County,65,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,91.2 ,15 ,-0.2 
17,Metcalfe County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,91.2 ,16 ,-0.5 
18,McCreary County,18,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,91.1 ,17 ,-0.2 
19,Carroll County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,90.4 ,18 ,-0.3 
20,Bell County,28,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,89.4 ,19 ,-1.1 
21,Knott County,16,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,87.2 ,20 ,-0.2 
22,Estill County,14,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,87.1 ,21 ,0.1 
23,Johnson County,23,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,86.9 ,22 ,-0.6 
24,Trimble County,8,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,86.4 ,23 ,-0.3 
25,Russell County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,85.9 ,24 ,-0.6 
26,Clay County,20,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,84.5 ,25 ,0.0 
27,Butler County,12,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,84.0 ,26 ,-1.4 
28,Gallatin County,9,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,84.0 ,27 ,-1.0 
29,Carter County,27,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,83.8 ,28 ,-1.0 
30,Lawrence County,16,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.3 ,29 ,0.1 
31,Magoffin County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,81.5 ,30 ,-1.0 
32,Pulaski County,59,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,81.2 ,31 ,-0.4 
33,Ohio County,21,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.5 ,32 ,-1.2 
34,Bath County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.4 ,33 ,-0.8 
35,Jackson County,13,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.1 ,34 ,-0.7 
36,Bracken County,8,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,79.5 ,35 ,-1.6 
37,Laurel County,54,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,79.0 ,36 ,-0.7 
38,Lee County,7,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.6 ,37 ,-0.4 
39,Cumberland County,7,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.4 ,38 ,-1.0 
40,McLean County,9,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.3 ,39 ,-1.2 
41,Fleming County,13,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.4 ,40 ,-1.0 
42,Hart County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.1 ,41 ,-0.7 
43,Logan County,23,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.0 ,42 ,-1.0 
44,Letcher County,22,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.8 ,43 ,-1.2 
45,Rowan County,18,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.8 ,44 ,-0.1 
46,Livingston County,9,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.4 ,45 ,-1.7 
47,Anderson County,19,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.3 ,46 ,-0.6 
48,Rockcastle County,14,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.1 ,47 ,-0.4 
49,Fulton County,6,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.0 ,48 ,-1.9 
50,Washington County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.0 ,49 ,-0.7 
51,Bourbon County,17,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.6 ,50 ,-1.3 
52,Marshall County,28,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.7 ,51 ,-0.4 
53,Edmonson County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.2 ,52 ,-0.6 
54,Montgomery County,23,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.8 ,53 ,-1.4 
55,Hopkins County,39,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.6 ,54 ,1.6 
56,Grant County,20,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.5 ,55 ,-1.3 
57,Lincoln County,20,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.2 ,56 ,-1.0 
58,Casey County,14,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.0 ,57 ,-0.9 
59,Morgan County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,72.9 ,58 ,-0.2 
60,Garrard County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,72.7 ,59 ,2.0 
61,Larue County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,72.0 ,60 ,3.9 
62,Taylor County,20,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.5 ,61 ,-1.2 
63,Menifee County,6,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.1 ,62 ,-0.4 
64,Henderson County,37,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.8 ,63 ,-0.8 
65,Union County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.3 ,64 ,-1.0 
66,Boyd County,38,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.9 ,65 ,-1.3 
67,Boyle County,22,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.6 ,66 ,-1.5 
68,Nelson County,36,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.5 ,67 ,-1.0 
69,Muhlenberg County,24,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.9 ,68 ,-1.5 
70,Elliott County,6,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.7 ,69 ,-2.3 
71,Marion County,14,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.7 ,70 ,-1.3 
72,Clinton County,8,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.0 ,71 ,-0.2 
73,Clark County,27,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.0 ,72 ,-1.4 
74,McCracken County,50,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.2 ,73 ,-1.1 
75,Grayson County,21,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.3 ,74 ,-0.7 
76,Webster County,9,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.1 ,75 ,-1.6 
77,Carlisle County,4,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.1 ,76 ,-1.8 
78,Madison County,57,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.3 ,77 ,-1.3 
79,Simpson County,14,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.2 ,78 ,-0.3 
80,Wayne County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.4 ,79 ,-0.7 
81,Barren County,32,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.4 ,80 ,-1.5 
82,Graves County,26,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.1 ,81 ,-1.1 
83,Christian County,37,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.0 ,82 ,-1.3 
84,Mercer County,18,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.0 ,83 ,-1.2 
85,Todd County,9,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.6 ,84 ,-1.6 
86,Meade County,21,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.4 ,85 ,-1.4 
87,Allen County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.2 ,86 ,-0.5 
88,Pendleton County,11,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.9 ,87 ,-1.6 
89,Caldwell County,9,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.5 ,88 ,-0.4 
90,Mason County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.4 ,89 ,-0.8 
91,Jessamine County,36,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.2 ,90 ,-1.8 
92,Warren County,76,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.1 ,91 ,-1.6 
93,Hancock County,6,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.4 ,92 ,0.0 
94,Greenup County,25,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.8 ,93 ,-1.3 
95,Franklin County,34,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.4 ,94 ,-2.1 
96,Kenton County,107,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.4 ,95 ,-1.7 
97,Breckinridge County,15,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.2 ,96 ,-1.8 
98,Trigg County,10,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.5 ,97 ,-2.0 
99,Hardin County,70,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.5 ,98 ,-1.3 
100,Hickman County,3,*,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.2 ,99 ,*
101,Jefferson County,485,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.9 ,100 ,-2.0 
102,Crittenden County,6,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.7 ,101 ,-1.7 
103,Campbell County,60,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.6 ,102 ,-2.1 
104,Daviess County,62,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.5 ,103 ,-1.5 
105,Lyon County,6,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.5 ,104 ,-0.1 
106,Harrison County,12,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.2 ,105 ,-1.9 
107,Henry County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.7 ,106 ,-1.3 
108,Calloway County,21,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.3 ,107 ,-1.0 
109,Woodford County,17,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.1 ,108 ,-1.5 
110,Shelby County,29,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.6 ,109 ,-2.2 
111,Adair County,11,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.4 ,110 ,-1.5 
112,Fayette County,161,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.8 ,111 ,-2.1 
113,Green County,7,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.5 ,112 ,-1.0 
114,Scott County,27,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.3 ,113 ,-2.8 
115,Bullitt County,43,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.6 ,114 ,-2.8 
116,Oldham County,33,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.8 ,115 ,-2.4 
117,Spencer County,10,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.3 ,116 ,-2.3 
118,Boone County,59,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.6 ,117 ,-2.3 
119,Ballard County,3,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.7 ,118 ,-2.4 
120,Owen County,5,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.7 ,119 ,-2.8 
121,Robertson County,3 or fewer,*,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,*,*,*
2,Clay County,42,rising,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,505.9 ",1 ,0.9 
3,Hart County,40,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,376.6 ",2 ,0.6 
4,Perry County,57,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,372.1 ",3 ,0.2 
5,Wolfe County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,358.4 ",4 ,-1.1 
6,Whitley County,74,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,342.0 ",5 ,0.0 
7,Lawrence County,33,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,324.1 ",6 ,0.0 
8,Johnson County,49,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,298.6 ",7 ,-0.1 
9,Carroll County,21,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,269.4 ",8 ,-0.4 
10,Letcher County,48,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,261.5 ",9 ,-0.3 
11,Morgan County,25,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,259.3 ",10 ,0.7 
12,Harlan County,56,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,240.5 ",11 ,0.7 
13,Fleming County,29,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,237.8 ",12 ,0.3 
14,Union County,27,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,234.8 ",13 ,-0.3 
15,Menifee County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,233.1 ",14 ,-1.2 
16,Powell County,22,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,229.2 ",15 ,-0.7 
17,Henry County,31,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,228.6 ",16 ,0.1 
18,Todd County,23,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,227.8 ",17 ,-0.7 
19,Grayson County,52,rising,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,218.6 ",18 ,0.7 
20,Floyd County,73,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,218.4 ",19 ,-2.0 
21,Monroe County,23,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,212.1 ",20 ,0.4 
22,Lee County,14,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,211.0 ",21 ,-0.2 
23,Nicholas County,14,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,209.7 ",22 ,-0.2 
24,Carlisle County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,205.1 ",23 ,0.2 
25,Bell County,58,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,204.1 ",24 ,-0.7 
26,Webster County,26,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,202.3 ",25 ,-0.4 
27,Cumberland County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,198.8 ",26 ,0.3 
28,Leslie County,20,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,197.8 ",27 ,-0.1 
29,Montgomery County,49,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,194.1 ",28 ,-0.4 
30,Lewis County,27,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,181.3 ",29 ,0.1 
31,Clinton County,22,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,176.8 ",30 ,-0.5 
32,Harrison County,37,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,175.6 ",31 ,0.2 
33,Estill County,28,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,168.8 ",32 ,0.1 
34,Bath County,23,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,163.8 ",33 ,0.5 
35,Simpson County,33,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,161.3 ",34 ,0.6 
36,Lincoln County,49,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,158.8 ",35 ,0.0 
37,Mason County,33,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,158.5 ",36 ,-0.2 
38,McCreary County,29,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,158.2 ",37 ,-1.3 
39,Green County,25,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,157.2 ",38 ,0.7 
40,Hancock County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,150.2 ",39 ,-0.7 
41,Greenup County,80,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,147.7 ",40 ,-0.7 
42,Meade County,42,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,145.6 ",41 ,-0.6 
43,Taylor County,50,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,144.3 ",42 ,0.6 
44,Crittenden County,20,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,142.8 ",43 ,-0.5 
45,Logan County,54,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,142.2 ",44 ,-0.3 
