,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
19,Todd County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,192.4 ,18 ,0.2 
20,Grant County,26,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,190.6 ,19 ,0.1 
21,Fleming County,19,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,190.4 ,20 ,0.4 
22,Hart County,25,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,190.1 ,21 ,0.3 
23,Hancock County,11,*,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,190.1 ,22 ,*
24,Cumberland County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,188.7 ,23 ,0.6 
25,Pike County,83,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,187.9 ,24 ,0.1 
26,Butler County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.8 ,25 ,0.4 
27,Ohio County,31,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.7 ,26 ,-0.3 
28,Logan County,36,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.7 ,27 ,0.0 
29,Letcher County,31,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.3 ,28 ,-0.5 
30,Taylor County,35,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.2 ,29 ,0.5 
31,Powell County,14,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,184.7 ,30 ,-0.3 
32,Bracken County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,183.7 ,31 ,0.4 
33,McCreary County,20,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,182.1 ,32 ,-1.0 
34,Breathitt County,16,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.9 ,33 ,-0.3 
35,Lewis County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.4 ,34 ,-0.6 
36,Metcalfe County,14,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.3 ,35 ,0.8 
37,Morgan County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,180.9 ,36 ,0.0 
38,Simpson County,23,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.7 ,37 ,0.7 
39,Bourbon County,28,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.5 ,38 ,-0.5 
40,Estill County,19,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.3 ,39 ,0.4 
41,Elliott County,9,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.3 ,40 ,-0.1 
42,Gallatin County,9,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,177.0 ,41 ,-0.2 
43,Pendleton County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,176.2 ,42 ,-0.4 
44,Lyon County,12,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,175.8 ,43 ,-0.4 
45,McLean County,12,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,172.0 ,44 ,-1.3 
46,Grayson County,32,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.4 ,45 ,0.1 
47,Montgomery County,32,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.0 ,46 ,-0.7 
48,Mason County,22,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.5 ,47 ,-0.1 
49,Pulaski County,80,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.1 ,48 ,-0.2 
50,Jackson County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.0 ,49 ,-0.4 
51,Nicholas County,8,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.6 ,50 ,-0.2 
52,Hopkins County,57,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.1 ,51 ,-0.7 
53,Carter County,34,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.0 ,52 ,-1.3 
54,Russell County,23,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.0 ,53 ,0.2 
55,Lee County,9,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.0 ,54 ,-3.4 
56,Clark County,43,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.3 ,55 ,-0.2 
57,Green County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,166.0 ,56 ,0.6 
58,Lincoln County,30,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.8 ,57 ,0.6 
59,Meade County,27,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.3 ,58 ,-0.4 
60,Laurel County,67,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.2 ,59 ,-0.3 
61,Larue County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.2 ,60 ,-0.2 
62,Boyd County,61,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.2 ,61 ,-0.9 
63,Henry County,18,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.4 ,62 ,-0.4 
64,Webster County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.4 ,63 ,-0.2 
65,Greenup County,49,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.2 ,64 ,-0.8 
66,Anderson County,24,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.2 ,65 ,0.0 
67,Union County,16,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.2 ,66 ,-0.7 
68,Rowan County,22,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.0 ,67 ,0.4 
69,Garrard County,20,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.6 ,68 ,-0.6 
70,Trigg County,18,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.4 ,69 ,-0.5 
71,Menifee County,8,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.1 ,70 ,-1.4 
72,Breckinridge County,25,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.0 ,71 ,-1.0 
73,Harrison County,21,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.0 ,72 ,-0.8 
74,Carlisle County,7,*,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.5 ,73 ,*
75,Kenton County,160,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.5 ,74 ,-0.9 
76,Washington County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.6 ,75 ,-0.5 
77,Henderson County,52,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.2 ,76 ,-0.5 
78,Graves County,43,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.0 ,77 ,-0.3 
79,Muhlenberg County,38,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.7 ,78 ,-0.3 
80,Crittenden County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.3 ,79 ,0.1 
81,Edmonson County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.2 ,80 ,-0.3 
82,Allen County,22,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.3 ,81 ,0.0 
83,Trimble County,8,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.0 ,82 ,-0.2 
84,Boyle County,35,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.1 ,83 ,-0.7 
85,Bath County,13,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.7 ,84 ,-0.7 
86,Scott County,42,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.7 ,85 ,-1.4 
87,Franklin County,56,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.2 ,86 ,-1.2 
88,Magoffin County,13,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.1 ,87 ,-1.3 
89,Bullitt County,75,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.9 ,88 ,-0.8 
90,Campbell County,92,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.1 ,89 ,-1.3 
91,Rockcastle County,18,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0 ,90 ,-0.1 
92,Wayne County,22,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0 ,91 ,-0.6 
93,Nelson County,45,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9 ,92 ,-0.8 
94,Barren County,48,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.6 ,93 ,-0.4 
95,Warren County,104,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.6 ,94 ,-0.8 
96,Madison County,76,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.4 ,95 ,-2.1 
97,Hardin County,98,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.1 ,96 ,-0.4 
98,Marshall County,38,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.6 ,97 ,-0.8 
99,Jefferson County,786,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.4 ,98 ,-4.1 
100,Fulton County,7,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.3 ,99 ,-1.0 
101,Christian County,54,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.1 ,100 ,-0.8 
102,Daviess County,104,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.8 ,101 ,-0.5 
103,Shelby County,43,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0 ,102 ,-1.2 
104,Caldwell County,15,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.2 ,103 ,-0.4 
105,McCracken County,75,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.1 ,104 ,-0.9 
106,Livingston County,11,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.6 ,105 ,-0.4 
107,Jessamine County,45,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.9 ,106 ,-1.2 
108,Mercer County,25,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.6 ,107 ,-0.7 
109,Owen County,10,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.0 ,108 ,-1.1 
110,Calloway County,35,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5 ,109 ,-0.1 
111,Marion County,19,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.4 ,110 ,-1.4 
112,Fayette County,249,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.4 ,111 ,-1.4 
113,Casey County,17,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.1 ,112 ,-0.1 
114,Woodford County,25,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.7 ,113 ,-3.4 
115,Oldham County,46,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.5 ,114 ,-0.8 
116,Hickman County,5,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.1 ,115 ,-0.3 
117,Adair County,18,stable,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.0 ,116 ,-0.2 
118,Boone County,94,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.6 ,117 ,-1.6 
119,Ballard County,8,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.7 ,118 ,-1.6 
120,Spencer County,12,falling,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.1 ,119 ,-1.5 
121,Robertson County,3 or fewer,*,Kentucky,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,*,*,*
2,Washington County,62,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,253.5 ,1 ,-0.8 
3,Piscataquis County,35,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,233.8 ,2 ,-1.6 
4,Penobscot County,198,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.7 ,3 ,-1.7 
5,Somerset County,75,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.8 ,4 ,-1.7 
6,Oxford County,88,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.7 ,5 ,-1.3 
7,Androscoggin County,131,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.9 ,6 ,-1.6 
8,Kennebec County,166,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.9 ,7 ,-1.3 
9,Knox County,64,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.4 ,8 ,-0.9 
10,York County,273,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.2 ,9 ,-1.6 
11,Franklin County,44,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.5 ,10 ,-1.6 
12,Aroostook County,103,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.8 ,11 ,-1.4 
13,Sagadahoc County,47,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.8 ,12 ,-1.9 
14,Lincoln County,56,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.1 ,13 ,-1.8 
15,Waldo County,50,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.0 ,14 ,-1.8 
16,Cumberland County,306,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.4 ,15 ,-2.4 
17,Hancock County,73,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.3 ,16 ,-2.4 
2,Somerset County,74,stable,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,187.8 ,1 ,-0.3 
3,Piscataquis County,29,stable,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.6 ,2 ,-0.1 
4,Androscoggin County,126,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.2 ,3 ,-0.7 
5,Knox County,60,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.4 ,4 ,-1.0 
6,Franklin County,37,stable,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.7 ,5 ,-0.7 
7,Kennebec County,150,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.6 ,6 ,-1.2 
8,Penobscot County,173,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.2 ,7 ,-1.1 
9,Oxford County,71,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.8 ,8 ,-1.1 
10,Waldo County,48,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.9 ,9 ,-1.0 
11,Hancock County,72,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.9 ,10 ,-1.6 
12,Washington County,40,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.5 ,11 ,-1.2 
13,York County,236,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.2 ,12 ,-1.1 
14,Sagadahoc County,41,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.0 ,13 ,-1.7 
15,Aroostook County,82,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.0 ,14 ,-0.7 
16,Cumberland County,295,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.9 ,15 ,-1.6 
17,Lincoln County,45,falling,Maine,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.9 ,16 ,-1.7 
2,Baltimore City,666,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,242.7 ,1 ,-4.7 
3,Wicomico County,126,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.2 ,2 ,-1.3 
4,Cecil County,128,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.7 ,3 ,-1.3 
5,Dorchester County,50,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.4 ,4 ,-2.0 
6,Somerset County,34,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.5 ,5 ,-2.0 
7,Caroline County,36,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.9 ,6 ,-1.9 
8,St. Marys County,108,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.7 ,7 ,-1.6 
9,Worcester County,85,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.5 ,8 ,-1.8 
10,Washington County,170,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.0 ,9 ,-1.6 
11,Harford County,257,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.9 ,10 ,-4.9 
12,Baltimore County,880,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.4 ,11 ,-1.9 
13,Allegany County,89,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.7 ,12 ,-1.5 
14,Calvert County,89,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.3 ,13 ,-2.0 
15,Charles County,130,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.9 ,14 ,-2.2 
16,Anne Arundel County,516,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.9 ,15 ,-2.0 
17,Carroll County,171,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.6 ,16 ,-2.0 
18,Garrett County,38,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.0 ,17 ,-1.2 
19,Prince Georges County,678,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,175.8 ,18 ,-2.5 
20,Frederick County,216,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.9 ,19 ,-1.9 
21,Queen Annes County,54,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.3 ,20 ,-1.6 
22,Kent County,26,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.0 ,21 ,-2.5 
23,Talbot County,50,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,147.8 ,22 ,-2.1 
24,Howard County,201,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,138.0 ,23 ,-2.6 
25,Montgomery County,672,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,126.0 ,24 ,-2.0 
2,Baltimore City,635,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.9 ,1 ,-1.6 
3,Dorchester County,43,stable,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.8 ,2 ,-0.6 
4,Somerset County,26,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.5 ,3 ,-1.6 
5,Wicomico County,105,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.0 ,4 ,-1.1 
6,Cecil County,98,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.6 ,5 ,-1.2 
7,Baltimore County,910,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.9 ,6 ,-1.2 
8,St. Marys County,89,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.3 ,7 ,-0.7 
9,Charles County,129,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.5 ,8 ,-1.5 
10,Caroline County,34,falling,Maryland,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.5 ,9 ,-1.6 
